"campaignid","sample","family","genus","species","length","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","47","Serranidae","Caesioperca","sp1",169.74241,"4861.98351","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Serranidae","Epinephelides","armatus",465.82889,"2720.05989","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Sparidae","Chrysophrys","auratus",581.2216,"3055.73067","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Sparidae","Chrysophrys","auratus",392.94675,"2199.16000","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Sparidae","Chrysophrys","auratus",389.24006,"1120.04702","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Sparidae","Chrysophrys","auratus",523.10318,"1606.07549","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Sparidae","Chrysophrys","auratus",490.59803,"1650.44932","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","47","Sparidae","Chrysophrys","auratus",379.36406,"1589.69246","18/03/2023 5:05",NA,NA,"73","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7804383,-34.11413167,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Aplodactylidae","Aplodactylus","westralis",443.3824,"4042.43048","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",137.56182,"1240.43539","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",336.9847,"1191.72760","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",38.43148,"1262.04651","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",38.43148,"1262.04651","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",38.43148,"1262.04651","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",42.76363,"1013.80758","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",42.76363,"1013.80758","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",42.76363,"1013.80758","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",199.78305,"1815.27326","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",199.78305,"1815.27326","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",40.62651,"2127.61522","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",40.62651,"2127.61522","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",40.62651,"2127.61522","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",33.84225,"1517.26469","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",33.84225,"1517.26469","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",33.84225,"1517.26469","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",79.61556,"2033.96740","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",34.45779,"1537.21877","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",34.45779,"1537.21877","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",34.45779,"1537.21877","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",34.33453,"1533.28032","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",34.33453,"1533.28032","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",34.33453,"1533.28032","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",101.93994,"1481.07821","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",85.30408,"1216.55255","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",46.01188,"1930.95395","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",46.01188,"1930.95395","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",46.01188,"1930.95395","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",65.06329,"1110.31414","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",93.80688,"2336.78113","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",36.66315,"1817.23232","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",36.66315,"1817.23232","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",36.66315,"1817.23232","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",62.82698,"1626.25823","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",62.82698,"1626.25823","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",199.97434,"1318.54811","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",91.5433,"1522.69377","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",40.2696,"1790.73437","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",40.2696,"1790.73437","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Coris","auricularis",40.2696,"1790.73437","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",255.45169,"1691.30105","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",90.50885,"1741.11534","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",135.34092,"1458.29134","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",84.89794,"1621.94019","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",127.66087,"1522.99149","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",131.72223,"2731.31970","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",149.69203,"1565.33499","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",149.69203,"1565.33499","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",193.11658,"1939.56303","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",183.05087,"1078.95675","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",183.05087,"1078.95675","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",195.23146,"1213.98096","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",183.58063,"1276.09586","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",151.08955,"2208.27924","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Ophthalmolepis","lineolata",138.71182,"1873.08039","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Pseudolabrus","biserialis",93.76796,"2519.66507","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Pseudolabrus","biserialis",129.11228,"2888.89499","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Pseudolabrus","biserialis",150.02063,"1219.14532","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Pseudolabrus","biserialis",167.20232,"943.96431","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Pseudolabrus","biserialis",104.476,"2660.11203","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Labridae","Pseudolabrus","biserialis",101.40442,"2612.71417","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Monacanthidae","Meuschenia","galii",223.81952,"1409.52387","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Monacanthidae","Meuschenia","spp",141.39595,"1183.60780","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Monacanthidae",NA,"spp",273.32992,"3765.11024","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Monacanthidae",NA,"spp",232.25154,"2772.94658","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",74.28646,"3010.34335","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",71.53797,"3258.30924","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",57.49971,"1245.53705","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",57.49971,"1245.53705","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",57.61259,"2303.18960","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",57.61259,"2303.18960","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",79.29551,"1466.16355","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",51.50847,"1971.03302","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",55.66082,"2596.04253","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",80.53021,"2563.90111","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",80.53021,"2563.90111","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",76.82196,"2387.71551","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",76.82196,"2387.71551","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Pomacentridae","Chromis","klunzingeri",65.88104,"2413.16005","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",61.25006,"1126.90860","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",80.79195,"1146.99270","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",80.25392,"1039.82649","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",77.80396,"1371.69712","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",73.57004,"875.47362","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",78.67998,"1816.36574","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",123.67982,"2634.83590","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",80.4545,"1549.38798","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",80.88316,"740.53123","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",70.44846,"1089.04823","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",70.44846,"1089.04823","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",75.85318,"1698.61434","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",88.29511,"2608.25516","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",94.53917,"1550.87030","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",96.06285,"1470.39564","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
