OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
51	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_51_282_283.EMObs
52	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_52_286_287.EMObs
53	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_53_1260_1261.EMObs
54	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_54_1260_1261.EMObs
55	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_55_406_407.EMObs
56	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_56_1262_1263.EMObs
57	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_57_1262_1263.EMObs
61	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_61_406_407.EMObs
62	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_62_1258_1259.EMObs
63	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_63_282_283.EMObs
67	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_67_282_283.EMObs
68	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_68_1258_1259.EMObs
69	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_69_1262_1263.EMObs
70	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_70_1260_1261.EMObs
74	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_74_1262_1263.EMObs
