OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
187	11	0	924.05373	95.41687	624.22889	122.57320
187	11	1	626.28681	26.57568	369.83043	65.65757
187	12	0	1564.00419	648.87345	1434.40405	697.44417
187	12	1	1562.16190	610.06452	1459.19121	656.61042
187	13	0	1230.33915	699.21092	776.86741	717.43424
187	13	1	1246.52128	783.91315	754.09002	802.64516
187	14	0	706.12631	514.17618	499.91137	521.65509
187	14	1	650.52268	507.25806	461.05583	513.72457
187	15	0	1576.38939	686.50620	1318.03978	730.72705
187	15	1	1640.36706	707.09181	1372.63852	755.53102
187	16	0	1194.78786	598.07444	893.24145	618.99256
187	16	1	1161.12421	570.40199	905.80251	590.47643
187	17	0	1225.40475	364.09677	967.32729	385.64268
187	17	1	1059.71040	359.63027	798.95324	379.61290
187	18	0	663.71249	123.32258	472.76134	157.75931
187	18	1	770.45359	82.23077	576.59944	117.33747
187	19	0	1388.25052	441.61290	1320.44382	467.09926
187	19	1	1216.75017	418.83375	1108.52477	440.52357
187	20	0	1013.16050	50.91811	527.55827	71.01737
187	20	1	803.79204	180.80397	132.19819	176.34491
187	21	0	785.57851	381.24318	453.94696	392.02233
187	21	1	1037.05304	255.66253	620.99721	272.60050
187	22	0	1024.55757	138.45658	927.34473	162.14640
187	22	1	1204.09700	128.63027	1079.41731	145.84367
187	23	0	960.76274	173.84615	940.36357	198.14640
187	23	1	1050.23796	43.10174	1016.59665	66.10422
187	24	0	996.83810	424.99256	845.35380	443.87593
187	24	1	1207.86392	363.35484	991.84368	385.58809
187	25	0	271.65666	106.52605	559.68597	188.05955
187	25	1	407.65108	75.70720	651.46546	151.54591
187	26	0	1027.68388	51.58809	1133.40195	67.66749
187	26	1	1102.26867	46.89826	1193.24843	55.83127
187	27	0	1554.50663	699.34988	1189.09351	735.38710
187	27	1	1130.80391	590.87841	810.70342	609.06203
187	28	0	665.30984	465.26303	537.59595	476.65012
187	28	1	94.29170	260.19355	57.11096	299.10670
187	29	0	1087.75925	31.55335	1000.47104	55.51365
187	29	1	806.55199	41.67742	720.75366	82.12407
187	30	0	1490.54431	504.17370	1161.37962	534.67494
187	30	1	1190.95534	447.45658	974.65946	468.73697
187	31	0	1132.42847	627.58065	837.76204	646.12407
187	31	1	794.71458	658.03226	373.54082	663.03722
187	32	0	1559.22540	169.52357	1473.60223	175.97767
187	32	1	1320.39567	137.34988	1229.32798	149.70968
187	33	0	1240.89044	587.44913	1056.95045	613.35980
187	33	1	1680.39916	498.06700	1444.07886	535.31266
187	34	0	1457.93719	226.65757	1296.77251	245.59553
187	34	1	1105.64829	131.95285	966.24634	156.90571
187	35	0	634.93510	111.43921	548.89742	153.92060
187	35	1	866.92673	113.54094	759.94696	145.32506
187	36	0	432.40195	241.57320	419.56943	278.48883
187	36	1	1077.64550	198.24318	993.21842	216.12655
187	37	0	405.91766	109.06948	383.11165	164.40695
187	37	1	565.80112	122.32010	516.63573	167.48635
187	38	0	743.84857	395.18362	326.45080	404.95037
187	38	1	944.40195	454.96278	554.18911	466.68734
187	39	0	919.64620	549.69727	93.78925	554.88834
