Dot Point Measurements

Generated: Thursday 26 October 2023 09:18:05

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	22	1					Relief	High	High (>3m)	3			82003006		64.2
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	22	1													100.0
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	22	1													89.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	22	1					Relief	High	High (>3m)	3			82003006		89.9
22_1_01_L035_MAH00360.MP4_0027710.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	22	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	23	1													100.0
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	23	1													90.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	23	1													89.5
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	23	1					Relief	High	Wall	4			82003007		98.1
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	23	1													65.7
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	23	1													49.5
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	23	1													48.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	23	1					Relief	High	Wall	4			82003007		62.7
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	23	1													46.6
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	23	1													17.5
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	23	1													13.4
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	23	1					Relief	High	Wall	4			82003007		42.3
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	23	1													59.7
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	23	1													41.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	23	1													39.6
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	23	1					Relief	High	Wall	4			82003007		56.4
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	23	1													92.2
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	23	1													81.4
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	23	1													80.6
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	23	1					Relief	High	Wall	4			82003007		90.1
23_1_01_Left_MAH00428.MP4_0055732.jpg	      0		949	1816											2023-03_SwC_stereo-BRUVs	yes	23	1													99.1
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	24	1													100.0
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	24	1													89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		100.0
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	24	1													64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	24	1													46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	24	1													46.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	24	1													15.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		15.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		46.5
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	24	1													64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	24	1													46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		46.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		64.2
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	24	1													100.0
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	24	1													89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		89.9
24_1_01_L035_MAH00350.MP4_0043363.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	24	1					Relief	High	High (>3m)	3			82003006		100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	26	1													100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	26	1													89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	26	1													64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	26	1													46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	26	1													46.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	26	1													15.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		15.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		46.5
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	26	1													64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	26	1													46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		46.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		64.2
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	26	1													100.0
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	26	1													89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		89.9
26_1_01_Left_MAH01378.MP4_0052382.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	26	1					Relief	High	Wall	4			82003007		100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	29	1													100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	29	1													89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	29	1													64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	29	1													46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	29	1													46.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	29	1													15.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		15.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		46.5
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	29	1													64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	29	1													46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		46.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		64.2
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	29	1													100.0
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	29	1													89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		89.9
29_1_01_L035_MAH00345.MP4_0056429.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	29	1					Relief	High	Wall	4			82003007		100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	2	1													100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	2	1													89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	High (>3m)	3			82003006		89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	High (>3m)	3			82003006		100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	2	1													64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	2	1													46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	High (>3m)	3			82003006		46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	High (>3m)	3			82003006		64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	2	1													46.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	2	1													15.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	Wall	4			82003007		15.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	High (>3m)	3			82003006		46.5
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	2	1													64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	2	1													46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	Wall	4			82003007		46.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	Wall	4			82003007		64.2
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	2	1													100.0
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	2	1													89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	Wall	4			82003007		89.9
2_1_01_Left_MAH00329.MP4_0051232.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	2	1					Relief	High	Wall	4			82003007		100.0
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	31	1													100.0
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	31	1													89.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	31	1													89.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	High	High (>3m)	3			82003006		100.0
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	31	1													64.2
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	31	1													46.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	31	1													46.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	High	High (>3m)	3			82003006		64.2
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	31	1													46.5
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	31	1													15.5
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	31	1													15.5
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	High	High (>3m)	3			82003006		46.5
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	31	1													64.2
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	31	1													46.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	High	High (>3m)	3			82003006		46.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	31	1													100.0
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	31	1													89.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	High	High (>3m)	3			82003006		89.9
31_1_01_L029_MAH00339.MP4_0044121.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	31	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		100.0
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	32	1													100.0
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	32	1													89.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	32	1													89.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	32	1					Relief	Low / moderate	Low (<1m)	1			82003003		100.0
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	32	1													64.2
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	32	1													46.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	32	1													46.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	32	1					Relief	Low / moderate	Low (<1m)	1			82003003		64.2
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	32	1													46.5
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	32	1													15.5
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	32	1													15.5
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	32	1					Relief	Low / moderate	Low (<1m)	1			82003003		46.5
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	32	1													64.2
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	32	1													46.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	32	1													46.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	32	1					Relief	Low / moderate	Low (<1m)	1			82003003		64.2
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	32	1													100.0
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	32	1													89.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	32	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		89.9
32_1_01_L039_MAH00349.MP4_0060900.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	32	1					Relief	Low / moderate	Low (<1m)	1			82003003		100.0
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	34	1													100.0
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	34	1													89.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		89.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		100.0
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	34	1													64.2
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	34	1													46.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		46.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	34	1													46.5
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	34	1													15.5
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		15.5
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		46.5
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	34	1													64.2
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	34	1													46.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		46.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	Low / moderate	Moderate (1-3m)	2			82003004		64.2
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	34	1													100.0
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	34	1													89.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		89.9
34_1_01_L027_34_MAH00304.MP4_0071324.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	34	1					Relief	High	High (>3m)	3			82003006		100.0
35__01_Left_MAH00294.MP4_0053819.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	35														100.0
35__01_Left_MAH00294.MP4_0053819.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	35														89.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	35														89.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		100.0
35__01_Left_MAH00294.MP4_0053819.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	35														64.2
35__01_Left_MAH00294.MP4_0053819.jpg	      0		404	576											2023-03_SwC_stereo-BRUVs	yes	35														46.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		673	576											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		46.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		942	576											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		64.2
35__01_Left_MAH00294.MP4_0053819.jpg	      0		135	959											2023-03_SwC_stereo-BRUVs	yes	35														46.5
35__01_Left_MAH00294.MP4_0053819.jpg	      0		404	959											2023-03_SwC_stereo-BRUVs	yes	35														15.5
35__01_Left_MAH00294.MP4_0053819.jpg	      0		673	959											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		15.5
35__01_Left_MAH00294.MP4_0053819.jpg	      0		942	959											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		46.5
35__01_Left_MAH00294.MP4_0053819.jpg	      0		135	1343											2023-03_SwC_stereo-BRUVs	yes	35														64.2
35__01_Left_MAH00294.MP4_0053819.jpg	      0		404	1343											2023-03_SwC_stereo-BRUVs	yes	35														46.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		673	1343											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		46.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		942	1343											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		64.2
35__01_Left_MAH00294.MP4_0053819.jpg	      0		135	1727											2023-03_SwC_stereo-BRUVs	yes	35														100.0
35__01_Left_MAH00294.MP4_0053819.jpg	      0		404	1727											2023-03_SwC_stereo-BRUVs	yes	35														89.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		673	1727											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		89.9
35__01_Left_MAH00294.MP4_0053819.jpg	      0		942	1727											2023-03_SwC_stereo-BRUVs	yes	35						Relief	High	Wall	4			82003007		100.0
36_1_01_L037_MAH00366.MP4_0003227.jpg	      0		135	192											2023-03_SwC_stereo-BRUVs	yes	36	1													100.0
36_1_01_L037_MAH00366.MP4_0003227.jpg	      0		404	192											2023-03_SwC_stereo-BRUVs	yes	36	1													89.9
36_1_01_L037_MAH00366.MP4_0003227.jpg	      0		673	192											2023-03_SwC_stereo-BRUVs	yes	36	1					Relief	High	Wall	4			82003007		89.9
36_1_01_L037_MAH00366.MP4_0003227.jpg	      0		942	192											2023-03_SwC_stereo-BRUVs	yes	36	1					Relief	High	High (>3m)	3			82003006		100.0
36_1_01_L037_MAH00366.MP4_0003227.jpg	      0		135	576											2023-03_SwC_stereo-BRUVs	yes	36	1													64.2
