OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
63	1.09	2022 08 02 08:42:17	E:\	63.EMObs
633	1.09	2022 08 02 08:42:17	E:\	633.EMObs
634	1.09	2022 08 02 08:42:17	E:\	634.EMObs
64	1.09	2022 08 02 08:42:17	E:\	64.EMObs
640	1.09	2022 08 02 08:42:17	E:\EM Done\	640.EMObs
647	1.09	2022 08 02 08:42:17	E:\	647.EMObs
65	1.09	2022 08 02 08:42:17	E:\	65.EMObs
650	1.09	2022 08 02 08:42:17	E:\EM Done\Cant Measure\	650.EMObs
656	1.09	2022 08 02 08:42:17	F:\	656.EMObs
666	1.09	2022 08 02 08:42:17	E:\	666.EMObs
67	1.09	2022 08 02 08:42:17	E:\	67.EMObs
672	1.09	2022 08 02 08:42:17	F:\	672.EMObs
68	1.09	2022 08 02 08:42:17	E:\	68.EMObs
682	1.09	2022 08 02 08:42:17	E:\	682.EMObs
684	1.09	2022 08 02 08:42:17	E:\GB CONVERT\EM Done\	684.EMObs
688	1.09	2022 08 02 08:42:17	E:\EM Done\	688.EMObs
69	1.09	2022 08 02 08:42:17	E:\	69.EMObs
694	1.09	2022 08 02 08:42:17	E:\	694.EMObs
698	1.09	2022 08 02 08:42:17	E:\	698.EMObs
7	1.09	2022 08 02 08:42:17	F:\	7.EMObs
70	1.09	2022 08 02 08:42:17	E:\	70.EMObs
704	1.09	2022 08 02 08:42:17	E:\EM Done\	704.EMObs
71	1.09	2022 08 02 08:42:17	E:\	71.EMObs
711	1.09	2022 08 02 08:42:17	\\c-fish-006\E\EM Done\Lengths Done\	711.EMObs
719	1.09	2022 08 02 08:42:17	E:\	719.EMObs
72	1.09	2022 08 02 08:42:17	E:\	72.EMObs
720	1.09	2022 08 02 08:42:17	E:\EM Done\	720.EMObs
73	1.09	2022 08 02 08:42:17	E:\	73.EMObs
746	1.09	2022 08 02 08:42:17	E:\	746.EMObs
748	1.09	2022 08 02 08:42:17	E:\	748.EMObs
75	1.09	2022 08 02 08:42:17	G:\	75.EMObs
752	1.09	2022 08 02 08:42:17	E:\EM Done\Lengths Done\	752.EMObs
759	1.09	2022 08 02 08:42:17	E:\	759.EMObs
76	1.09	2022 08 02 08:42:17	E:\	76.EMObs
762	1.09	2022 08 02 08:42:17	E:\EM Done\	762.EMObs
764	1.09	2022 08 02 08:42:17	E:\	764.EMObs
77	1.09	2022 08 02 08:42:17	E:\	77.EMObs
779	1.09	2022 08 02 08:42:17	E:\EM DONE\Cant do\	779.EMObs
78	1.09	2022 08 02 08:42:17	E:\	78.EMObs
782	1.09	2022 08 02 08:42:17	E:\	782.EMObs
783	1.09	2022 08 02 08:42:17	E:\	783.EMObs
784	1.09	2022 08 02 08:42:17	F:\EM DONE\	784.EMObs
79	1.09	2022 08 02 08:42:17	E:\	79.EMObs
791	1.09	2022 08 02 08:42:17	E:\	791.EMObs
794	1.09	2022 08 02 08:42:17	G:\EM DONE\	794.EMObs
80	1.09	2022 08 02 08:42:17	G:\	80.EMObs
800	1.09	2022 08 02 08:42:17	E:\	800.EMObs
807	1.09	2022 08 02 08:42:17	E:\EM Done\	807.EMObs
81	1.09	2022 08 02 08:42:17	E:\	81.EMObs
810	1.09	2022 08 02 08:42:17	E:\	810.EMObs
816	1.09	2022 08 02 08:42:17	G:\EM DONE\	816.EMObs
82	1.09	2022 08 02 08:42:17	E:\	82.EMObs
823	1.09	2022 08 02 08:42:17	E:\	823.EMObs
826	1.09	2022 08 02 08:42:17	E:\	826.EMObs
83	1.09	2022 08 02 08:42:17	E:\	83.EMObs
832	1.09	2022 08 02 08:42:17	E:\EM Done\	832.EMObs
839	1.09	2022 08 02 08:42:17	E:\	839.EMObs
84	1.09	2022 08 02 08:42:17	E:\	84.EMObs
842	1.09	2022 08 02 08:42:17	G:\EM DONE\	842.EMObs
843	1.09	2022 08 02 08:42:17	F:\GB CONVERT\EM Done\	843.EMObs
848	1.09	2022 08 02 08:42:17	E:\	848.EMObs
855	1.09	2022 08 02 08:42:17	E:\	855.EMObs
858	1.09	2022 08 02 08:42:17	E:\	858.EMObs
86	1.09	2022 08 02 08:42:17	E:\	86.EMObs
864	1.09	2022 08 02 08:42:17	G:\EM DONE\	864.EMObs
87	1.09	2022 08 02 08:42:17	E:\	87.EMObs
879	1.09	2022 08 02 08:42:17	G:\EM DONE\	879.EMObs
88	1.09	2022 08 02 08:42:17	E:\	88.EMObs
880	1.09	2022 08 02 08:42:17	G:\EM DONE\	880.EMObs
89	1.09	2022 08 02 08:42:17	E:\	89.EMObs
9	1.09	2022 08 02 08:42:17	E:\	9.EMObs
90	1.09	2022 08 02 08:42:17	E:\	90.EMObs
91	1.09	2022 08 02 08:42:17	E:\	91.EMObs
92	1.09	2022 08 02 08:42:17	E:\	92.EMObs
93	1.09	2022 08 02 08:42:17	E:\EM Done\cant do\	93.EMObs
95	1.09	2022 08 02 08:42:17	E:\	95.EMObs
96	1.09	2022 08 02 08:42:17	E:\	96.EMObs
97	1.09	2022 08 02 08:42:17	E:\	97.EMObs
98	1.09	2022 08 02 08:42:17	E:\EM Done\Cant Measure\	98.EMObs
GBR-BOB	1.09	2022 08 02 08:42:17	E:\	GBR-BOB.EMObs
GBR1-1	1.09	2022 08 02 08:42:17	E:\EM Done\	GBR1-1.EMObs
GBR1-2	1.09	2022 08 02 08:42:17	E:\	GBR1-2.EMObs
GBR1-3	1.09	2022 08 02 08:42:17	E:\	GBR1-3.EMObs
GBR1-4	1.09	2022 08 02 08:42:17	E:\	GBR1-4.EMObs
GBR2-1	1.09	2022 08 02 08:42:17	H:\EM Done\	GBR2-1.EMObs
GBR2-2	1.09	2022 08 02 08:42:17	E:\EM Done\	GBR2-2.EMObs
GBR2-4	1.09	2022 08 02 08:42:17	F:\	GBR2-4.EMObs
GBR3-3	1.09	2022 08 02 08:42:17	H:\EM Done\	GBR3-3.EMObs
GBR4-1	1.09	2022 08 02 08:42:17	E:\	GBR4-1.EMObs
GBR4-2	1.09	2022 08 02 08:42:17	E:\	GBR4-2.EMObs
GBR5-1	1.09	2022 08 02 08:42:17	E:\	GBR5-1.EMObs
GBR5-2	1.09	2022 08 02 08:42:17	E:\	GBR5-2.EMObs
GBR5-3	1.09	2022 08 02 08:42:17	E:\	GBR5-3.EMObs
RB1	1.09	2022 08 02 08:42:17	E:\	RB1.EMObs
RB2	1.09	2022 08 02 08:42:17	E:\	RB2.EMObs
RC1	1.09	2022 08 02 08:42:17	E:\	RC1.EMObs
RC2	1.09	2022 08 02 08:42:17	E:\	RC2.EMObs
RC3	1.09	2022 08 02 08:42:17	E:\	RC3.EMObs
