OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
FH84	1.08	2021 03 05 10:42:10	G:\FH84\	FH84.EMObs
FH92	1.08	2021 03 05 10:42:10	F:\FH92\	FH92.EMObs
IO117	1.08	2021 03 05 10:42:10	G:\20201023\117\	IO117.EMObs
IO191	1.08	2021 03 05 10:42:10	G:\20201023\191\	IO191.EMObs
IO194	1.08	2021 03 05 10:42:10	E:\20201023\194\	IO194.EMObs
FH110	1.08	2021 03 05 10:42:10	G:\FH110\	FH110.EMObs
IO298	1.08	2021 03 05 10:42:10	G:\20201023\298\	IO298.EMObs
FHC02	1.08	2021 03 05 10:42:10	F:\FHCO2\	FHC02.EMObs
FH69	1.08	2021 03 05 10:42:10	E:\	FH69.EMObs
IO299	1.08	2021 03 05 10:42:10	G:\20201023\299\	IO299.EMObs
FHC03	1.08	2021 03 05 10:42:10	E:\	FHC03.EMObs
IO324	1.08	2021 03 05 10:42:10	G:\20201023\324\	IO324.EMObs
IO329	1.08	2021 03 05 10:42:10	G:\20201023\329\	IO329.EMObs
FH23	1.08	2021 03 05 10:42:10	G:\FH23\	FH23.EMObs
IO100	1.08	2021 03 05 10:42:10	E:\20201029\100\	IO100.EMObs
FH99	1.08	2021 03 05 10:42:10	E:\	FH99.EMObs
FH71	1.08	2021 03 05 10:42:10	F:\FH71\	FH71.EMObs
FH68	1.08	2021 03 05 10:42:10	F:\	FH68.EMObs
IO119	1.08	2021 03 05 10:42:10	G:\20201029\119\	IO119.EMObs
FH79	1.08	2021 03 05 10:42:10	F:\FH79\	FH79.EMObs
FH52	1.08	2021 03 05 10:42:10	E:\	FH52.EMObs
FH83	1.08	2021 03 05 10:42:10	F:\FH83\	FH83.EMObs
FH111	1.08	2021 03 05 10:42:10	E:\FH111\	FH111.EMObs
IO133	1.08	2021 03 05 10:42:10	G:\IO133\	IO133.EMObs
FH51	1.08	2021 03 05 10:42:10	E:\	FH51.EMObs
FH47	1.08	2021 03 05 10:42:10	E:\	FH47.EMObs
FH42	1.08	2021 03 05 10:42:10	E:\	FH42.EMObs
FH25	1.08	2021 03 05 10:42:10	E:\	FH25.EMObs
FH16	1.08	2021 03 05 10:42:10	E:\	FH16.EMObs
FH10	1.08	2021 03 05 10:42:10	E:\	FH10.EMObs
FH9	1.08	2021 03 05 10:42:10	E:\	FH9.EMObs
IO350	1.08	2021 03 05 10:42:10	F:\converted\	IO350.EMObs
IO311	1.08	2021 03 05 10:42:10	G:\20201015\311\	IO311.EMObs
FH106	1.08	2021 03 05 10:42:10	E:\	FH106.EMObs
IO379	1.08	2021 03 05 10:42:10	F:\20201123\379\	IO379.EMObs
IO354	1.08	2021 03 05 10:42:10	F:\20201015\354\	IO354.EMObs
IO276	1.08	2021 03 05 10:42:10	F:\20201123\276\	IO276.EMObs
FH39	1.08	2021 03 05 10:42:10	E:\20201029\FH39\	FH39.EMObs
IO349	1.08	2021 03 05 10:42:10	E:\20201123\349\	IO349.EMObs
IO148	1.08	2021 03 05 10:42:10	E:\20201123\148\	IO148.EMObs
IO363	1.08	2021 03 05 10:42:10	G:\20201015\IO363\	IO363.EMObs
FH49	1.08	2021 03 05 10:42:10	E:\20201029\FH49\	FH49.EMObs
IO254	1.08	2021 03 05 10:42:10	F:\20201123\254\	IO254.EMObs
IO365	1.08	2021 03 05 10:42:10	G:\20201015\IO365\	IO365.EMObs
IO71	1.08	2021 03 05 10:42:10	F:\20201123\71\	IO71.EMObs
IO15	1.08	2021 03 05 10:42:10	F:\20201016\15\	IO15.EMObs
FH66	1.08	2021 03 05 10:42:10	E:\20201029\FH66\	FH66.EMObs
FH85	1.08	2021 03 05 10:42:10	G:\20201029\FH85\	FH85.EMObs
