Dot Point Measurements

Generated: Tuesday 24 January 2023 14:49:56

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		905	2241													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				28.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		987	2150													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				22.1
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		976	2400													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				31.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1007	3469													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				80.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1047	3547													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				83.7
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1672	35													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				93.6
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1648	694													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				61.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1578	680													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				61.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1769	1330													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				34.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1770	1582													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				26.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2071	1138													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				51.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1804	507													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				72.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1676	971													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				48.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2107	28													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				100.0
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1917	1091													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				48.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1689	1749													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				18.3
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1985	1450													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				38.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1974	1620													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				33.9
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		2045	333													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				84.8
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1680	1288													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				34.2
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1866	1043													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				49.4
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1856	1477													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				32.5
20220519-1-NAKED_207_02_20220519_TOP_1_0009_0001.mp4_0022933.jpg	      0		1738	740													20220519-1-NAKED	207					Unconsolidated	Sand	mud (fine sand)		82001015				60.4
