Sample,Latitude,Longitude,Location,Status,Site,Depth,Observer.count,Observer.length,Successful.count,Successful.length,Comment,Date.time
10dKC4-6,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKC4-7,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKC4-8,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKC4-9,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKC4-10,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKC4-11,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKC4-12,-31.98675933,115.544321,Kingston,Fished,KC4,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-1,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-2,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-3,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-4,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-5,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-6,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-7,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-8,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-9,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-10,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-11,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR1-12,-31.99074971,115.5608568,Kingston,Reserve,KR1,4,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-1,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-2,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-3,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-4,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-5,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-6,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-7,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-8,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-9,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-10,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-11,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dKR2-12,-31.99074971,115.5608568,Kingston,Reserve,KR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-1,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-2,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-3,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-4,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-5,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-6,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-7,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-8,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-9,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-10,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-11,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC1-12,-32.02261425,115.5423367,Parker_Point,Fished,PC1,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-1,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-2,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-3,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-4,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-5,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-6,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-7,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-8,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-9,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-10,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-11,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC2-12,-32.02261425,115.5423367,Parker_Point,Fished,PC2,11,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-1,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-2,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-3,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-4,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-5,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-6,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-7,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-8,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-9,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-10,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-11,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC3-12,-32.0217287,115.5162548,Parker_Point,Fished,PC3,9,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-1,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-2,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-3,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-4,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-5,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-6,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-7,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-8,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-9,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-10,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-11,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPC4-12,-32.0217287,115.5162548,Parker_Point,Fished,PC4,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-1,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-2,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-3,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-4,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-5,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-6,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-7,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-8,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-9,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-10,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-11,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR1-12,-32.02643384,115.5238024,Parker_Point,Reserve,PR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-1,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-2,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-3,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-4,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-5,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-6,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-7,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-8,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-9,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-10,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-11,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dPR2-12,-32.02643384,115.5238024,Parker_Point,Reserve,PR2,5,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-1,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-2,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-3,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-4,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-5,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-6,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-7,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-8,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-9,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-10,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-11,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC1-12,-32.01628364,115.4512739,West_End,Fished,WC1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-1,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-2,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-3,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-4,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-5,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-6,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-7,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-8,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-9,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-10,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-11,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC2-12,-32.01628364,115.4512739,West_End,Fished,WC2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-1,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-2,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-3,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-4,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-5,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-6,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-7,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-8,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-9,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-10,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-11,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC3-12,-32.02434855,115.4697714,West_End,Fished,WC3,10,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-1,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-2,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-3,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-4,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-5,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-6,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-7,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-8,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-9,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-10,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-11,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWC4-12,-32.02434855,115.4697714,West_End,Fished,WC4,12,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-1,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-2,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-3,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-4,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-5,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-6,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-7,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-8,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-9,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-10,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-11,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR1-12,-32.02151936,115.4461109,West_End,Reserve,WR1,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-1,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-2,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-3,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-4,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-5,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-6,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-7,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-8,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-9,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-10,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-11,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
10dWR2-12,-32.02151936,115.4461109,West_End,Reserve,WR2,8,Bryce,Bryce,Yes,Yes,NA,2010-03-01T00:00:00+08:00
