OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
BP_SZ_20170428_DOV	102	1	1679.10559	967.94702	1663.60248	1010.86093
BP_SZ_20170428_DOV	103	0	1346.67081	761.45695	1138.35404	791.09934
BP_SZ_20170428_DOV	103	1	1654.34783	777.54967	1472.86335	810.76821
BP_SZ_20170428_DOV	104	0	1168.69565	846.35762	158.60870	865.43046
BP_SZ_20170428_DOV	105	0	1821.01863	897.61589	1531.22981	933.37748
BP_SZ_20170428_DOV	105	1	1894.95652	920.26490	1621.86335	958.41060
BP_SZ_20170428_DOV	106	0	861.01863	948.87417	872.94410	975.09934
BP_SZ_20170428_DOV	107	0	1341.61491	987.01987	1276.02484	1023.97351
BP_SZ_20170428_DOV	108	0	1307.03106	394.56954	1361.88820	416.02649
BP_SZ_20170428_DOV	109	0	1149.61491	923.84106	1084.02484	952.45033
BP_SZ_20170428_DOV	110	0	1716.07453	607.94702	1555.08075	628.21192
BP_SZ_20170428_DOV	110	1	1731.57764	741.45695	1580.12422	762.91391
BP_SZ_20170428_DOV	111	0	132.37267	653.24503	42.93168	689.00662
BP_SZ_20170428_DOV	112	0	1896.14907	442.25166	1736.34783	441.05960
BP_SZ_20170428_DOV	113	0	1259.32919	393.37748	1253.36646	410.06623
BP_SZ_20170428_DOV	113	1	1369.04348	388.60927	1370.23602	406.49007
BP_SZ_20170428_DOV	114	0	1739.92547	66.75497	1724.42236	50.06623
BP_SZ_20170428_DOV	115	0	1571.93789	233.25828	1625.17391	234.46358
BP_SZ_20170428_DOV	115	1	1643.49068	162.03311	1706.56522	154.59603
BP_SZ_20170428_DOV	116	0	1646.90683	302.78146	1637.36646	305.16556
BP_SZ_20170428_DOV	117	0	813.31677	964.37086	307.67702	975.09934
BP_SZ_20170428_DOV	118	0	1086.37888	348.22517	936.40994	377.49669
BP_SZ_20170428_DOV	118	1	1177.01242	377.43046	1020.48447	402.23179
BP_SZ_20170428_DOV	119	0	649.93789	929.80132	20.27329	952.45033
BP_SZ_20170428_DOV	119	1	729.83851	915.49669	128.79503	933.37748
BP_SZ_20170428_DOV	120	0	897.98758	978.67550	169.34161	992.98013
BP_SZ_20170428_DOV	120	1	1037.51553	928.60927	312.44720	945.29801
BP_SZ_20170428_DOV	121	0	1568.73913	306.70199	1305.10559	319.14570
BP_SZ_20170428_DOV	121	1	1903.30435	200.26490	1614.86957	189.50993
BP_SZ_20170428_DOV	122	0	1073.49689	344.64901	689.57143	388.69536
BP_SZ_20170428_DOV	122	1	1413.07453	206.96689	1012.63975	228.27152
BP_SZ_20170428_DOV	123	0	411.66460	676.40397	174.82609	708.43046
BP_SZ_20170428_DOV	123	1	605.75155	682.06623	383.81988	710.81457
BP_SZ_20170428_DOV	124	0	1676.72050	324.23841	1651.67702	331.39073
BP_SZ_20170428_DOV	125	0	1586.24845	346.93377	1483.40373	358.21192
BP_SZ_20170428_DOV	125	1	1625.30435	354.68212	1524.84472	363.57616
BP_SZ_20170428_DOV	126	0	1682.68323	375.49669	1643.32919	385.03311
BP_SZ_20170428_DOV	127	0	160.99379	761.72185	31.00621	791.52318
BP_SZ_20170428_DOV	128	0	991.00621	975.09934	618.93168	995.36424
BP_SZ_20170428_DOV	129	0	172.91925	441.05960	190.80745	489.93377
BP_SZ_20170428_DOV	130	0	1016.04969	605.56291	821.66460	635.36424
BP_SZ_20170428_DOV	130	1	1143.65217	544.76821	943.30435	570.99338
BP_SZ_20170428_DOV	131	0	849.09317	263.44371	282.63354	307.54967
BP_SZ_20170428_DOV	132	0	1340.42236	523.31126	992.19876	545.96026
BP_SZ_20170428_DOV	132	1	1534.80745	416.02649	1192.54658	433.90728
BP_SZ_20170428_DOV	133	0	878.90683	774.83444	614.16149	803.44371
BP_SZ_20170428_DOV	133	1	996.96894	715.23179	716.72050	742.64901
BP_SZ_20170428_DOV	134	0	821.66460	846.35762	497.29193	871.39073
BP_SZ_20170428_DOV	134	1	958.80745	913.11258	611.77640	927.41722
BP_SZ_20170428_DOV	135	0	1885.41615	520.92715	1704.14907	532.84768
BP_SZ_20170428_DOV	136	0	1748.27329	525.69536	1700.57143	541.19205
BP_SZ_20170428_DOV	136	1	1906.88199	523.31126	1880.64596	538.80795
BP_SZ_20170428_DOV	137	0	1007.70186	923.84106	13.11801	942.91391
BP_SZ_20170428_DOV	137	1	1419.13043	926.22517	385.19255	942.91391
BP_SZ_20170428_DOV	138	0	1507.37888	951.25828	1178.23602	992.98013
BP_SZ_20170428_DOV	138	1	1648.09938	988.21192	1354.73292	1034.70199
BP_SZ_20170428_DOV	139	0	226.58385	753.37748	2.38509	780.79470
BP_SZ_20170428_DOV	139	1	417.39130	672.31788	225.39130	702.11921
BP_SZ_20170428_DOV	140	0	1699.37888	770.06623	1308.22360	815.36424
BP_SZ_20170428_DOV	140	1	1856.79503	880.92715	1437.01863	919.07285
BP_SZ_20170428_DOV	141	0	994.98137	698.69536	713.01242	726.90728
BP_SZ_20170428_DOV	141	1	1110.65839	759.19205	820.93789	788.29801
BP_SZ_20170428_DOV	142	0	1710.11180	386.22517	1540.77019	399.33775
BP_SZ_20170428_DOV	142	1	1846.06211	302.78146	1674.33540	299.20530
BP_SZ_20170428_DOV	143	0	1631.40373	580.43709	1415.09317	604.39073
BP_SZ_20170428_DOV	143	1	1702.06211	530.66887	1491.41615	548.06623
BP_SZ_20170428_DOV	144	0	1671.65217	581.03311	1398.99379	603.49669
BP_SZ_20170428_DOV	144	1	1737.24224	564.94040	1466.37267	583.82781
BP_SZ_20170428_DOV	145	0	1260.52174	894.03974	813.31677	919.07285
BP_SZ_20170428_DOV	145	1	1391.70186	708.07947	964.77019	733.11258
BP_SZ_20170428_DOV	146	0	1852.02484	561.45695	1646.90683	580.52980
BP_SZ_20170428_DOV	147	0	333.37888	778.03974	223.81366	801.98013
BP_SZ_20170428_DOV	147	1	455.61491	817.97351	352.01242	843.40397
BP_SZ_20170428_DOV	148	0	1687.45342	344.50331	1366.65839	351.65563
BP_SZ_20170428_DOV	149	0	1414.36025	455.36424	1020.81988	481.58940
BP_SZ_20170428_DOV	149	1	1617.09317	454.17219	1222.36025	472.05298
BP_SZ_20170428_DOV	150	0	505.63975	814.17219	178.88199	840.39735
BP_SZ_20170428_DOV	151	0	201.14907	315.11258	25.04348	387.41722
BP_SZ_20170428_DOV	151	1	413.72050	249.25166	239.70186	306.35762
BP_SZ_20170428_DOV	152	0	1673.14286	886.88742	1175.85093	911.92053
BP_SZ_20170428_DOV	153	0	1879.45342	1041.85430	1385.73913	1069.27152
BP_SZ_20170428_DOV	154	0	1340.42236	910.72848	1005.31677	938.14570
BP_SZ_20170428_DOV	154	1	1438.21118	904.76821	1119.80124	936.95364
BP_SZ_20170428_DOV	155	0	1562.23602	950.06623	1105.49068	981.05960
BP_SZ_20170428_DOV	155	1	1696.99379	984.63576	1272.44720	1023.97351
BP_SZ_20170428_DOV	156	0	1401.24224	1001.32450	948.07453	1020.39735
BP_SZ_20170428_DOV	157	0	1365.46584	694.96689	1079.25466	727.15232
BP_SZ_20170428_DOV	157	1	1521.68944	764.10596	1248.59627	792.71523
BP_SZ_20170428_DOV	158	0	1601.59006	532.84768	1258.13665	548.34437
BP_SZ_20170428_DOV	159	0	1699.37888	896.42384	1214.01242	932.18543
BP_SZ_20170428_DOV	159	1	1855.60248	984.63576	1378.58385	1032.31788
BP_SZ_20170428_DOV	160	0	1120.99379	756.95364	772.77019	784.37086
BP_SZ_20170428_DOV	160	1	1400.04969	703.31126	1033.93789	731.92053
BP_SZ_20170428_DOV	161	0	180.91925	455.21854	66.18634	502.72848
BP_SZ_20170428_DOV	161	1	295.40373	561.60927	183.35404	601.66887
BP_SZ_20170428_DOV	162	0	1491.98137	688.33775	1155.60870	717.31788
BP_SZ_20170428_DOV	162	1	1622.86335	654.96026	1284.10559	680.66225
BP_SZ_20170428_DOV	163	0	1246.21118	848.74172	913.49068	878.54305
BP_SZ_20170428_DOV	163	1	1342.80745	817.74834	1017.24224	836.82119
BP_SZ_20170428_DOV	164	0	1730.38509	542.38411	1750.65839	560.26490
BP_SZ_20170428_DOV	165	0	242.17391	396.15894	84.07453	448.79470
BP_SZ_20170428_DOV	165	1	446.39752	394.07285	277.86335	441.94040
