OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
SIMP_Seal Island SZ_S2_20170427_DOV	2	T3	Seal Island_SZ Site2_20170427_Left110.avi	23502	15.66800	Seal Island_SZ Site2_20170427_Left110.avi	24944	16.62933	1
SIMP_Seal Island SZ_S2_20170427_DOV	3	T4	Seal Island_SZ Site2_20170427_Left110.avi	27215	18.14333	Seal Island_SZ Site2_20170427_Left110.avi	29170	19.44667	1
SIMP_Seal Island SZ_S2_20170427_DOV	4	T5	Seal Island_SZ Site2_20170427_Left110.avi	30182	20.12133	Seal Island_SZ Site2_20170427_Left110.avi	31909	21.27267	1
SIMP_Seal Island SZ_S2_20170427_DOV	5	T6	Seal Island_SZ Site2_20170427_Left110.avi	32692	21.79467	Seal Island_SZ Site2_20170427_Left110.avi	34423	22.94867	1
SIMP_Seal Island SZ_S2_20170427_DOV	6	T7	Seal Island_SZ Site2_20170427_Left110.avi	35343	23.56200	Seal Island_SZ Site2_20170427_Left110.avi	36959	24.63933	1
SIMP_Seal Island SZ_S2_20170427_DOV	7	T8	Seal Island_SZ Site2_20170427_Left110.avi	37975	25.31667	Seal Island_SZ Site2_20170427_Left110.avi	39565	26.37667	1
SIMP_Seal Island SZ_S2_20170427_DOV	8	T9	Seal Island_SZ Site2_20170427_Left110.avi	40347	26.89800	Seal Island_SZ Site2_20170427_Left110.avi	42104	28.06933	1
SIMP_Seal Island SZ_S2_20170427_DOV	9	T10	Seal Island_SZ Site2_20170427_Left110.avi	43041	28.69400	Seal Island_SZ Site2_20170427_Left110.avi	44771	29.84733	1
SIMP_Seal Island SZ_S2_20170427_DOV	10	T11	Seal Island_SZ Site2_20170427_Left110.avi	45712	30.47467	Seal Island_SZ Site2_20170427_Left110.avi	47268	31.51200	1
SIMP_Seal Island SZ_S2_20170427_DOV	11	T12	Seal Island_SZ Site2_20170427_Left110.avi	48142	32.09467	Seal Island_SZ Site2_20170427_Left110.avi	49724	33.14933	1
SIMP_SecondRock_S1_20170427_DOV	0	T1	Second Rock Site1_20170427_Left110.avi	8443	5.62867	Second Rock Site1_20170427_Left110.avi	10338	6.89200	1
SIMP_SecondRock_S1_20170427_DOV	1	T2	Second Rock Site1_20170427_Left110.avi	11138	7.42533	Second Rock Site1_20170427_Left110.avi	12832	8.55467	1
SIMP_SecondRock_S1_20170427_DOV	2	T3	Second Rock Site1_20170427_Left110.avi	14410	9.60667	Second Rock Site1_20170427_Left110.avi	16203	10.80200	1
SIMP_SecondRock_S1_20170427_DOV	3	T4	Second Rock Site1_20170427_Left110.avi	17344	11.56267	Second Rock Site1_20170427_Left110.avi	19109	12.73933	1
SIMP_SecondRock_S1_20170427_DOV	4	T5	Second Rock Site1_20170427_Left110.avi	19977	13.31800	Second Rock Site1_20170427_Left110.avi	21401	14.26733	1
SIMP_SecondRock_S1_20170427_DOV	5	T6	Second Rock Site1_20170427_Left110.avi	22455	14.97000	Second Rock Site1_20170427_Left110.avi	24288	16.19200	1
