"sample","scientific","maxn","family","genus","species","campaignid","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"17","Monacanthidae Meuschenia venusta",0,"Monacanthidae","Meuschenia","venusta","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Monacanthidae NA spp",0,"Monacanthidae",NA,"spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Monacanthidae Scobinichthys granulatus",0,"Monacanthidae","Scobinichthys","granulatus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Mullidae Parupeneus chrysopleuron",0,"Mullidae","Parupeneus","chrysopleuron","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Mullidae Upeneichthys vlamingii",1,"Mullidae","Upeneichthys","vlamingii","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Muraenidae Gymnothorax prasinus",0,"Muraenidae","Gymnothorax","prasinus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Muraenidae Gymnothorax woodwardi",0,"Muraenidae","Gymnothorax","woodwardi","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","NA NA spp",0,NA,NA,"spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Neosebastidae Neosebastes bougainvillii",0,"Neosebastidae","Neosebastes","bougainvillii","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Neosebastidae Neosebastes nigropunctatus",0,"Neosebastidae","Neosebastes","nigropunctatus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Neosebastidae Neosebastes pandus",0,"Neosebastidae","Neosebastes","pandus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Odacidae Siphonognathus caninis",0,"Odacidae","Siphonognathus","caninis","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Odacidae Siphonognathus spp",0,"Odacidae","Siphonognathus","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Odontaspididae Furgaleus macki",0,"Odontaspididae","Furgaleus","macki","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Oplegnathidae Oplegnathus woodwardi",0,"Oplegnathidae","Oplegnathus","woodwardi","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Orectolobidae Orectolobus spp",0,"Orectolobidae","Orectolobus","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Ostraciidae Anoplocapros lenticularis",0,"Ostraciidae","Anoplocapros","lenticularis","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Parascylliidae Parascyllium variolatum",0,"Parascylliidae","Parascyllium","variolatum","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pempherididae Parapriacanthus elongatus",0,"Pempherididae","Parapriacanthus","elongatus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pempherididae Pempheris klunzingeri",0,"Pempherididae","Pempheris","klunzingeri","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Platycephalidae Platycephalus speculator",0,"Platycephalidae","Platycephalus","speculator","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Platycephalidae Platycephalus spp",0,"Platycephalidae","Platycephalus","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Plesiopidae Trachinops noarlungae",215,"Plesiopidae","Trachinops","noarlungae","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pomacentridae Chromis klunzingeri",1,"Pomacentridae","Chromis","klunzingeri","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pomacentridae Chromis westaustralis",9,"Pomacentridae","Chromis","westaustralis","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pomacentridae Parma mccullochi",0,"Pomacentridae","Parma","mccullochi","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pomacentridae Parma occidentalis",0,"Pomacentridae","Parma","occidentalis","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Pomacentridae Parma spp",0,"Pomacentridae","Parma","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Scombridae Thunnus spp",0,"Scombridae","Thunnus","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Scorpididae Neatypus obliquus",9,"Scorpididae","Neatypus","obliquus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Scorpididae Scorpis aequipinnis",0,"Scorpididae","Scorpis","aequipinnis","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Scorpididae Scorpis georgiana",0,"Scorpididae","Scorpis","georgiana","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Scorpididae Tilodon sexfasciatus",0,"Scorpididae","Tilodon","sexfasciatus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Scyliorhinidae Aulohalaelurus labiosus",0,"Scyliorhinidae","Aulohalaelurus","labiosus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Serranidae Caesioperca rasor",0,"Serranidae","Caesioperca","rasor","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Serranidae Caesioperca sp",0,"Serranidae","Caesioperca","sp","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Serranidae Caesioperca sp1",0,"Serranidae","Caesioperca","sp1","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Serranidae Epinephelides armatus",0,"Serranidae","Epinephelides","armatus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Serranidae Hypoplectrodes nigroruber",0,"Serranidae","Hypoplectrodes","nigroruber","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Serranidae Othos dentex",0,"Serranidae","Othos","dentex","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Sparidae Chrysophrys auratus",0,"Sparidae","Chrysophrys","auratus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Sphyraenidae Sphyraena novaehollandiae",0,"Sphyraenidae","Sphyraena","novaehollandiae","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","SUS SUS SUS",0,"SUS","SUS","SUS","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Tetraodontidae Lagocephalus sceleratus",0,"Tetraodontidae","Lagocephalus","sceleratus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Triakidae Furgaleus macki",1,"Triakidae","Furgaleus","macki","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Triakidae Mustelus antarcticus",0,"Triakidae","Mustelus","antarcticus","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Triglidae Chelidonichthys kumu",0,"Triglidae","Chelidonichthys","kumu","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Trygonorrhinidae Trygonorrhina dumerilii",1,"Trygonorrhinidae","Trygonorrhina","dumerilii","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"17","Urolophidae Trygonoptera ovalis",0,"Urolophidae","Trygonoptera","ovalis","2023-03_SwC_stereo-BRUVs","15/03/2023 3:00",NA,NA,"43.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.85758,-34.09634667,"No-take"
"19","Aplodactylidae Aplodactylus westralis",0,"Aplodactylidae","Aplodactylus","westralis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Arripidae Arripis georgianus",0,"Arripidae","Arripis","georgianus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Aulopidae Latropiscis purpurissatus",2,"Aulopidae","Latropiscis","purpurissatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carangidae NA NA",0,"Carangidae",NA,NA,"2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carangidae Pseudocaranx sp",0,"Carangidae","Pseudocaranx","sp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carangidae Pseudocaranx spp",0,"Carangidae","Pseudocaranx","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carangidae Seriola hippos",0,"Carangidae","Seriola","hippos","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carangidae Seriola lalandi",0,"Carangidae","Seriola","lalandi","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carcharhinidae Carcharhinus brevipinna",0,"Carcharhinidae","Carcharhinus","brevipinna","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Carcharhinidae Carcharhinus spp",0,"Carcharhinidae","Carcharhinus","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Chaetodontidae Chelmonops curiosus",1,"Chaetodontidae","Chelmonops","curiosus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Cheilodactylidae Dactylophora nigricans",0,"Cheilodactylidae","Dactylophora","nigricans","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Cheilodactylidae Nemadactylus valenciennesi",2,"Cheilodactylidae","Nemadactylus","valenciennesi","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Dasyatidae Dasyatis brevicaudata",0,"Dasyatidae","Dasyatis","brevicaudata","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Enoplosidae Enoplosus armatus",0,"Enoplosidae","Enoplosus","armatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Gerreidae Parequula melbournensis",0,"Gerreidae","Parequula","melbournensis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Glaucosomatidae Glaucosoma hebraicum",0,"Glaucosomatidae","Glaucosoma","hebraicum","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Gobiesocidae NA NA",0,"Gobiesocidae",NA,NA,"2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Gobiesocidae NA spp",0,"Gobiesocidae",NA,"spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Heterodontidae Heterodontus portusjacksoni",0,"Heterodontidae","Heterodontus","portusjacksoni","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Kyphosidae Girella tephraeops",0,"Kyphosidae","Girella","tephraeops","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Achoerodus gouldii",0,"Labridae","Achoerodus","gouldii","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Austrolabrus maculatus",0,"Labridae","Austrolabrus","maculatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Bodianus frenchii",0,"Labridae","Bodianus","frenchii","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Choerodon rubescens",0,"Labridae","Choerodon","rubescens","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Coris auricularis",3,"Labridae","Coris","auricularis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Eupetrichthys angustipes",0,"Labridae","Eupetrichthys","angustipes","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae NA NA",0,"Labridae",NA,NA,"2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae NA sp1",3,"Labridae",NA,"sp1","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Notolabrus parilus",0,"Labridae","Notolabrus","parilus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Ophthalmolepis lineolata",0,"Labridae","Ophthalmolepis","lineolata","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Ophthalmolepis lineolatus",0,"Labridae","Ophthalmolepis","lineolatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Pseudolabrus biserialis",0,"Labridae","Pseudolabrus","biserialis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Suezichthys bifurcatus",3,"Labridae","Suezichthys","bifurcatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Labridae Suezichthys cyanolaemus",1,"Labridae","Suezichthys","cyanolaemus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Acanthaluteres vittiger",0,"Monacanthidae","Acanthaluteres","vittiger","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia flavolineata",0,"Monacanthidae","Meuschenia","flavolineata","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia freycineti",0,"Monacanthidae","Meuschenia","freycineti","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia galii",0,"Monacanthidae","Meuschenia","galii","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia hippocrepis",0,"Monacanthidae","Meuschenia","hippocrepis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia scaber",0,"Monacanthidae","Meuschenia","scaber","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia spp",0,"Monacanthidae","Meuschenia","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Meuschenia venusta",0,"Monacanthidae","Meuschenia","venusta","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae NA spp",0,"Monacanthidae",NA,"spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Monacanthidae Scobinichthys granulatus",0,"Monacanthidae","Scobinichthys","granulatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Mullidae Parupeneus chrysopleuron",1,"Mullidae","Parupeneus","chrysopleuron","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Mullidae Upeneichthys vlamingii",0,"Mullidae","Upeneichthys","vlamingii","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Muraenidae Gymnothorax prasinus",0,"Muraenidae","Gymnothorax","prasinus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
