Dot Point Measurements

Generated: Friday 22 July 2022 11:51:22

Filename	Frame	Time..mins.	Image.row	Image.col	Date	Location	Site..	Transect..	Latitude	Longitude	Rugosity	Depth	Collector	Fishing.status	Spare	Spare.1	Broad	Morphology	Type	CAAB_CODE	X	X.1	Radius..
npz6.17.jpg	0		1049	3403													Invertebrate Complex	Complex 1		20000000			76.6
npz6.17.jpg	0		718	2091													Invertebrate Complex	Complex 1		20000000			34
npz6.17.jpg	0		711	2089													Invertebrate Complex	Complex 1		20000000			34.3
npz6.17.jpg	0		1026	3099													Sponges	Small mixed		10000000			62.4
npz6.17.jpg	0		892	2746													Sponges	Small mixed		10000000			48.9
npz6.17.jpg	0		963	2014													Sponges	Small mixed		10000000			21.4
npz6.17.jpg	0		999	3660													Sponges	Erect forms		10000912			89.5
npz6.17.jpg	0		900	2832													Sponges	Hollow forms		10000909			52.4
npz6.17.jpg	0		582	2026													Sponges	Small mixed		10000000			39.7
npz6.17.jpg	0		1674	3177													Unknown			00000001			65.5
npz6.17.jpg	0		1665	3601													Unknown			00000001			85.8
npz6.17.jpg	0		2059	3118													Sponges	Massive forms		10000903			69.5
npz6.17.jpg	0		1882	2599													Sponges	Small mixed		10000000			43.2
npz6.17.jpg	0		1845	2010													Sponges	Small mixed		10000000			23.9
npz6.17.jpg	0		2046	3451													Invertebrate Complex	Complex 1		20000000			83.9
npz6.17.jpg	0		2090	3786													Sponges	Erect forms		10000912			100
npz6.17.jpg	0		1714	2890													Sponges	Massive forms		10000903			52.4
npz6.17.jpg	0		1811	2285													Invertebrate Complex	Complex 1		20000000			29.3
npz6.17.jpg	0		1842	3484													Invertebrate Complex	Complex 1		20000000			82.1
npz6.17.jpg	0		1822	2977													Invertebrate Complex	Complex 1		20000000			58.3
npz6.17.jpg	0		2021	2928													Sponges	Small mixed		10000000			60.5
npz6.17.jpg	0		1692	3646													Unknown			00000001			88.2
npz6.17.jpg	0		2043	2498													Invertebrate Complex	Complex 1		20000000			44.7
npz6.17.jpg	0		1998	2035													Invertebrate Complex	Complex 1		20000000			31.4
npz6.17.jpg	0		1623	3622													Open Water			00000001			86.5
npz6.17.jpg	0		2031	3722													Invertebrate Complex	Complex 1		20000000			96.1
npz6.17.jpg	0		1651	2668													Invertebrate Complex	Complex 1		20000000			41.1
npz6.17.jpg	0		1877	2531													Sponges	Small mixed		10000000			40.4
npz6.17.jpg	0		1860	2684													Sponges	Small mixed		10000000			46.2
npz6.17.jpg	0		2113	114													Invertebrate Complex	Complex 1		20000000			93.7
npz6.17.jpg	0		2125	51													Sponges	Massive forms		10000903			96.8
npz6.17.jpg	0		1713	61													Unknown			00000001			90.6
npz6.17.jpg	0		1630	130													Open Water			00000001			86.6
npz6.17.jpg	0		2141	1433													Sponges	Small mixed		10000000			43.4
npz6.17.jpg	0		1873	1819													Unconsolidated	Sand	mud (coarse sand)	82001014			24.5
npz6.17.jpg	0		1954	1309													Sponges	Massive forms		10000903			39.7
npz6.17.jpg	0		2028	1544													Sponges	Erect forms		10000912			35.9
npz6.17.jpg	0		1927	530													Sponges	Massive forms		10000903			71.4
npz6.17.jpg	0		1849	1271													Sponges	Massive forms		10000903			37.7
npz6.17.jpg	0		2132	814													Invertebrate Complex	Complex 1		20000000			63.9
npz6.17.jpg	0		1770	218													Sponges	Massive forms		10000903			83.6
npz6.17.jpg	0		1903	1072													Invertebrate Complex	Complex 1		20000000			47.1
npz6.17.jpg	0		1670	179													Open Water			00000001			84.5
npz6.17.jpg	0		1965	93													Sponges	Massive forms		10000903			92.1
npz6.17.jpg	0		2069	1672													Invertebrate Complex	Complex 1		20000000			35.4
npz6.17.jpg	0		1685	452													Open Water			00000001			71.5
npz6.17.jpg	0		1967	1446													Invertebrate Complex	Complex 1		20000000			35.8
npz6.17.jpg	0		1657	1772													Open Water			00000001			14.7
npz6.17.jpg	0		2038	925													Sponges	Massive forms		10000903			56.8
npz6.18.jpg	0		1073	607													Consolidated	Rock	Turf mat	82001002			68.7
npz6.18.jpg	0		1070	94													Sponges	Massive forms		10000903			92.9
npz6.18.jpg	0		739	516													Consolidated	Rock	Turf mat	82001002			77.4
npz6.18.jpg	0		995	1786													Sponges	Massive forms		10000903			20.1
npz6.18.jpg	0		1016	382													Consolidated	Rock	Turf mat	82001002			79.8
npz6.18.jpg	0		989	1823													Sponges	Massive forms		10000903			19.4
npz6.18.jpg	0		575	73													Sponges	Massive forms		10000903			100
npz6.18.jpg	0		1038	1632													Sponges	Massive forms		10000903			23.6
npz6.18.jpg	0		1001	1458													Consolidated	Rock	Turf mat	82001002			31.4
npz6.18.jpg	0		945	1757													Sponges	Massive forms		10000903			22.8
npz6.18.jpg	0		740	885													Sponges	Massive forms		10000903			61.4
npz6.18.jpg	0		538	1702													Open Water			00000001			41.4
npz6.18.jpg	0		860	1676													Consolidated	Rock	Turf mat	82001002			28.3
npz6.18.jpg	0		914	1744													Consolidated	Rock	Turf mat	82001002			24.4
npz6.18.jpg	0		619	239													Sponges	Massive forms		10000903			91.8
npz6.18.jpg	0		690	1017													Sponges	Massive forms		10000903			57.2
npz6.18.jpg	0		925	1891													Unconsolidated	Sand	mud (coarse sand)	82001014			21
npz6.18.jpg	0		563	557													Sponges	Massive forms		10000903			79.2
npz6.18.jpg	0		774	836													Consolidated	Rock	Turf mat	82001002			62.8
npz6.18.jpg	0		852	1788													Unconsolidated	Sand	mud (coarse sand)	82001014			26
npz6.18.jpg	0		677	3087													Sponges	Massive forms		10000903			60.2
npz6.18.jpg	0		563	3392													Unconsolidated	Sand	mud (coarse sand)	82001014			75.5
npz6.18.jpg	0		1024	3075													Consolidated	Rock	Turf mat	82001002			52.7
npz6.18.jpg	0		922	2196													Consolidated	Rock	Turf mat	82001002			21.8
npz6.18.jpg	0		827	2758													Sponges	Massive forms		10000903			43.1
npz6.18.jpg	0		771	2096													Invertebrate Complex	Complex 1		20000000			27.6
npz6.18.jpg	0		685	2158													Sponges	Massive forms		10000903			32.2
npz6.18.jpg	0		1048	2738													Unconsolidated	Sand	mud (coarse sand)	82001014			37.2
npz6.18.jpg	0		571	2882													Consolidated	Rock	Turf mat	82001002			55.4
npz6.18.jpg	0		1052	2605													Unconsolidated	Sand	mud (coarse sand)	82001014			31.3
npz6.18.jpg	0		954	3721													Consolidated	Rock	Turf mat	82001002			83.4
npz6.18.jpg	0		1039	3700													Consolidated	Rock	Turf mat	82001002			81.6
npz6.18.jpg	0		648	3236													Sponges	Hollow forms		10000909			67
npz6.18.jpg	0		1005	2868													Unconsolidated	Sand	mud (coarse sand)	82001014			43.7
npz6.18.jpg	0		749	2237													Invertebrate Complex	Complex 1		20000000			30.3
npz6.18.jpg	0		795	3195													Sponges	Massive forms		10000903			62
npz6.18.jpg	0		832	1942													Consolidated	Rock	Turf mat	82001002			24.7
npz6.18.jpg	0		937	3580													Consolidated	Rock	Turf mat	82001002			77.1
npz6.18.jpg	0		590	2145													Unknown			00000001			36.5
npz6.18.jpg	0		604	3730													Sponges	Massive forms		10000903			89.1
npz6.18.jpg	0		1757	2438													Invertebrate Complex	Complex 1		20000000			28.1
npz6.18.jpg	0		2098	2430													Consolidated	Rock	Turf mat	82001002			41.1
npz6.18.jpg	0		2110	3522													Macroalgae	Erect course branching	Red	80300906			80.6
npz6.18.jpg	0		2089	2467													Consolidated	Rock	Turf mat	82001002			41.5
npz6.18.jpg	0		1642	3696													Consolidated	Rock	Turf mat	82001002			81.4
npz6.18.jpg	0		1968	2059													Consolidated	Rock	Turf mat	82001002			29.9
npz6.18.jpg	0		1718	3830													Consolidated	Rock	Turf mat	82001002			88.4
npz6.18.jpg	0		1765	3691													Sponges	Massive forms		10000903			82.4
npz6.18.jpg	0		1843	2944													Unconsolidated	Sand	mud (coarse sand)	82001014			50.2
npz6.18.jpg	0		2091	2771													Bryozoa			20000000			50.7
npz6.18.jpg	0		1642	3607													Consolidated	Rock	Turf mat	82001002			77.2
npz6.18.jpg	0		2047	2287													Consolidated	Rock	Turf mat	82001002			36
npz6.18.jpg	0		1702	2736													Consolidated	Rock	Turf mat	82001002			38.3
npz6.18.jpg	0		2032	3209													Consolidated	Rock	Turf mat	82001002			65.7
npz6.18.jpg	0		1859	3261													Sponges	Massive forms		10000903			64.3
npz6.18.jpg	0		2043	2736													Consolidated	Rock	Turf mat	82001002			47.8
npz6.18.jpg	0		1769	2686													Consolidated	Rock	Turf mat	82001002			37.8
npz6.18.jpg	0		2063	2854													Unconsolidated	Sand	mud (coarse sand)	82001014			52.7
npz6.18.jpg	0		1811	3590													Consolidated	Rock	Turf mat	82001002			78.3
npz6.18.jpg	0		1633	1989													Sponges	Massive forms		10000903			13.9
npz6.18.jpg	0		1866	1040													Consolidated	Rock	Turf mat	82001002			53
npz6.18.jpg	0		1878	1849													Consolidated	Rock	Turf mat	82001002			26.8
npz6.18.jpg	0		1797	1438													Sponges	Massive forms		10000903			35.2
npz6.18.jpg	0		1700	592													Consolidated	Rock	Turf mat	82001002			70.3
npz6.18.jpg	0		2038	1684													Sponges	Massive forms		10000903			36.8
npz6.18.jpg	0		2087	1213													Macroalgae	Erect fine branching	Red	90300910			52.4
npz6.18.jpg	0		1702	1632													Consolidated	Rock	Turf mat	82001002			25.2
npz6.18.jpg	0		1776	1606													Consolidated	Rock	Turf mat	82001002			28.5
npz6.18.jpg	0		1627	1823													Sponges	Massive forms		10000903			16.4
npz6.18.jpg	0		1907	1346													Sponges	Massive forms		10000903			41.9
npz6.18.jpg	0		1645	375													Consolidated	Rock	Turf mat	82001002			79.9
npz6.18.jpg	0		1893	849													Consolidated	Rock	Turf mat	82001002			61.7
npz6.18.jpg	0		1886	1078													Sponges	Massive forms		10000903			51.9
npz6.18.jpg	0		1916	453													Macroalgae	Erect course branching	Red	80300906			79.7
npz6.18.jpg	0		1878	1819													Consolidated	Rock	Turf mat	82001002			27.2
npz6.18.jpg	0		1611	1394													Unconsolidated	Sand	mud (coarse sand)	82001014			32.5
npz6.18.jpg	0		1938	32													Unconsolidated	Sand	mud (coarse sand)	82001014			99.1
npz6.18.jpg	0		1715	166													Unconsolidated	Sand	mud (coarse sand)	82001014			90.3
npz6.18.jpg	0		1714	1448													Unconsolidated	Sand	mud (coarse sand)	82001014			32.5
npz6.18.jpg	0		2059	1082													Sponges	Massive forms		10000903			56.3
npz6.19.jpg	0		940	1483													Unconsolidated	Sand	mud (coarse sand)	82001014			26.4
npz6.19.jpg	0		984	1453													Consolidated	Rock	Turf mat	82001002			25.7
npz6.19.jpg	0		1076	193													Unconsolidated	Sand	mud (coarse sand)	82001014			81.7
npz6.19.jpg	0		856	322													Octocoral/Black	Fan (2D)		11168912			78.2
npz6.19.jpg	0		692	826													Consolidated	Rock	Turf mat	82001002			59.2
npz6.19.jpg	0		1037	1756													Consolidated	Rock	Turf mat	82001002			16.3
npz6.19.jpg	0		545	418													Consolidated	Rock	Turf mat	82001002			80.3
npz6.19.jpg	0		660	205													Consolidated	Rock	Turf mat	82001002			87.2
npz6.19.jpg	0		699	1113													Consolidated	Rock	Turf mat	82001002			47.8
npz6.19.jpg	0		858	892													Macroalgae	Erect course branching	Red	80300906			52
npz6.19.jpg	0		616	1764													Unconsolidated	Sand	mud (coarse sand)	82001014			37.3
npz6.19.jpg	0		791	1547													Macroalgae	Erect course branching	Red	80300906			31.2
npz6.19.jpg	0		1064	36													Sponges	Massive forms		10000903			89.6
npz6.19.jpg	0		890	269													Unconsolidated	Sand	mud (coarse sand)	82001014			80.2
npz6.19.jpg	0		712	405													Consolidated	Rock	Turf mat	82001002			77
npz6.19.jpg	0		937	1567													Unconsolidated	Sand	mud (coarse sand)	82001014			24.3
npz6.19.jpg	0		944	1040													Unconsolidated	Sand	mud (coarse sand)	82001014			43.5
npz6.19.jpg	0		978	1467													Consolidated	Rock	Turf mat	82001002			25.5
npz6.19.jpg	0		1053	435													Sponges	Massive forms		10000903			70.1
npz6.19.jpg	0		849	1850													Sponges	Erect forms		10000912			25.7
npz6.19.jpg	0		722	2805													Consolidated	Rock	Turf mat	82001002			59.3
npz6.19.jpg	0		835	3667													Macroalgae	Erect course branching	Red	80300906			96.7
npz6.19.jpg	0		975	1955													Sponges	Erect forms		10000912			20.7
npz6.19.jpg	0		695	2559													Macroalgae	Erect fine branching	Red	90300910			50.3
npz6.19.jpg	0		609	2868													Sponges	Massive forms		10000903			65.1
npz6.19.jpg	0		1041	2675													Unconsolidated	Sand	mud (coarse sand)	82001014			46.3
npz6.19.jpg	0		823	2412													Macroalgae	Erect fine branching	Red	90300910			40.5
npz6.19.jpg	0		855	2295													Macroalgae	Erect course branching	Red	80300906			35.2
npz6.19.jpg	0		771	2127													Consolidated	Rock	Turf mat	82001002			33.6
npz6.19.jpg	0		812	2443													Consolidated	Rock	Turf mat	82001002			42
npz6.19.jpg	0		894	2514													Macroalgae	Erect fine branching	Red	90300910			42.4
npz6.19.jpg	0		665	3648													Macroalgae	Erect course branching	Red	80300906			98.5
npz6.19.jpg	0		833	3007													Unconsolidated	Sand	mud (coarse sand)	82001014			65.6
npz6.19.jpg	0		772	2347													Sponges	Massive forms		10000903			40
npz6.19.jpg	0		730	2439													Consolidated	Rock	Turf mat	82001002			44.7
npz6.19.jpg	0		885	3173													Unconsolidated	Sand	mud (coarse sand)	82001014			72.4
npz6.19.jpg	0		836	3398													Macroalgae	Erect course branching	Red	80300906			83.8
npz6.19.jpg	0		1061	3358													Unconsolidated	Sand	mud (coarse sand)	82001014			79.1
npz6.19.jpg	0		577	1944													Consolidated	Rock	Turf mat	82001002			39.8
npz6.19.jpg	0		555	3637													Consolidated	Rock	Turf mat	82001002			100
npz6.19.jpg	0		2100	2112													Consolidated	Rock	Turf mat	82001002			40
npz6.19.jpg	0		1957	2815													Macroalgae	Erect course branching	Brown	80300904			58.6
npz6.19.jpg	0		1999	3271													Unconsolidated	Sand	mud (coarse sand)	82001014			79.9
npz6.19.jpg	0		1655	3292													Macroalgae	Erect course branching	Red	80300906			75.8
npz6.19.jpg	0		1711	1953													Consolidated	Rock	Turf mat	82001002			19
npz6.19.jpg	0		2013	2063													Macroalgae	Erect course branching	Brown	80300904			35
npz6.19.jpg	0		1834	3296													Unconsolidated	Sand	mud (coarse sand)	82001014			78.2
npz6.19.jpg	0		1975	2498													Consolidated	Rock	Turf mat	82001002			46.3
npz6.19.jpg	0		1894	2152													Sponges	Massive forms		10000903			31.8
npz6.19.jpg	0		1984	2526													Consolidated	Rock	Turf mat	82001002			47.6
npz6.19.jpg	0		1907	3034													Macroalgae	Erect course branching	Red	80300906			67.2
npz6.19.jpg	0		1810	2365													Sponges	Massive forms		10000903			35.9
npz6.19.jpg	0		2002	2132													Unconsolidated	Sand	mud (coarse sand)	82001014			36
npz6.19.jpg	0		1696	1980													Consolidated	Rock	Turf mat	82001002			18.9
npz6.19.jpg	0		1980	3225													Consolidated	Rock	Turf mat	82001002			77.4
npz6.19.jpg	0		1734	3176													Macroalgae	Erect course branching	Red	80300906			71
npz6.19.jpg	0		1822	2486													Unknown			00000001			41.1
npz6.19.jpg	0		1737	3443													Macroalgae	Erect course branching	Red	80300906			84
npz6.19.jpg	0		1759	2522													Sponges	Massive forms		10000903			41
npz6.19.jpg	0		1962	2209													Macroalgae	Erect course branching	Red	80300906			36.2
npz6.19.jpg	0		2002	297													Unconsolidated	Sand	mud (coarse sand)	82001014			81.8
npz6.19.jpg	0		1973	1010													Sponges	Massive forms		10000903			50.1
npz6.19.jpg	0		1763	60													Consolidated	Rock	Turf mat	82001002			89.4
npz6.19.jpg	0		2012	1810													Macroalgae	Erect course branching	Red	80300906			32.6
npz6.19.jpg	0		2040	66													Macroalgae	Erect course branching	Brown	80300904			93.3
npz6.19.jpg	0		2092	336													Macroalgae	Erect course branching	Red	80300906			82
npz6.19.jpg	0		2114	238													Sponges	Small mixed		10000000			86.8
npz6.19.jpg	0		1755	1081													Macroalgae	Erect course branching	Red	80300906			41.1
npz6.19.jpg	0		1909	992													Ascidians			35000000			49
npz6.19.jpg	0		2012	10													Macroalgae	Erect course branching	Brown	80300904			95.4
npz6.19.jpg	0		2148	983													Consolidated	Rock	Turf mat	82001002			56.9
npz6.19.jpg	0		1901	758													Macroalgae	Erect course branching	Brown	80300904			58.8
npz6.19.jpg	0		1683	1763													Macroalgae	Erect course branching	Red	80300906			16.3
npz6.19.jpg	0		1667	816													Sponges	Massive forms		10000903			51.7
npz6.19.jpg	0		1853	1640													Macroalgae	Erect fine branching	Red	90300910			25.9
npz6.19.jpg	0		2127	1776													Unconsolidated	Sand	mud (coarse sand)	82001014			38.3
npz6.19.jpg	0		2078	654													Unconsolidated	Sand	mud (coarse sand)	82001014			67.7
npz6.19.jpg	0		1669	1084													Macroalgae	Erect course branching	Red	80300906			39.1
npz6.19.jpg	0		1671	1096													Macroalgae	Erect course branching	Red	80300906			38.6
npz6.19.jpg	0		1727	1021													Consolidated	Rock	Turf mat	82001002			43.2
npz6.2.jpg	0		860	1787													Octocoral/Black	Branching (3D)		11168902			25.7
npz6.2.jpg	0		876	1857													Octocoral/Black	Branching (3D)		11168902			23.8
npz6.2.jpg	0		563	317													Octocoral/Black	Fan (2D)		11168912			89.9
npz6.2.jpg	0		969	417													Invertebrate Complex	Complex 1		20000000			78.6
npz6.2.jpg	0		855	1203													Open Water			00000001			45
npz6.2.jpg	0		997	631													Invertebrate Complex	Complex 1		20000000			68.1
npz6.2.jpg	0		866	1326													Open Water			00000001			39.7
npz6.2.jpg	0		732	28													Sponges	Massive forms		10000903			100
npz6.2.jpg	0		935	1849													Octocoral/Black	Branching (3D)		11168902			21.2
npz6.2.jpg	0		688	1165													Sponges	Hollow forms		10000909			51.2
npz6.2.jpg	0		1010	579													Invertebrate Complex	Complex 1		20000000			70.4
npz6.2.jpg	0		1013	861													Hydroids			11001000			57.1
npz6.2.jpg	0		676	968													Sponges	Hollow forms		10000909			59.4
npz6.2.jpg	0		713	772													Sponges	Hollow forms		10000909			66.7
npz6.2.jpg	0		1005	440													Sponges	Erect forms		10000912			77.1
npz6.2.jpg	0		828	555													Sponges	Massive forms		10000903			74.1
npz6.2.jpg	0		550	268													Octocoral/Black	Fan (2D)		11168912			92.3
npz6.2.jpg	0		741	997													Sponges	Hollow forms		10000909			56.5
npz6.2.jpg	0		994	1602													Open Water			00000001			25.3
npz6.2.jpg	0		1066	1346													Sponges	Hollow forms		10000909			34
npz6.2.jpg	0		738	2317													Unconsolidated	Sand	mud (coarse sand)	82001014			33.9
npz6.2.jpg	0		648	3761													Sponges	Massive forms		10000903			93.3
npz6.2.jpg	0		643	3768													Sponges	Massive forms		10000903			93.7
npz6.2.jpg	0		705	2714													Unconsolidated	Sand	mud (coarse sand)	82001014			47.5
npz6.2.jpg	0		1070	2964													Sponges	Massive forms		10000903			49.8
npz6.2.jpg	0		531	3685													Sponges	Hollow forms		10000909			92.2
npz6.2.jpg	0		974	2972													Sponges	Massive forms		10000903			51.7
npz6.2.jpg	0		1037	3831													Invertebrate Complex	Complex 1		20000000			91.5
npz6.2.jpg	0		935	3604													Invertebrate Complex	Complex 1		20000000			81.7
npz6.2.jpg	0		1001	3213													Sponges	Massive forms		10000903			62.4
npz6.2.jpg	0		851	2266													Unconsolidated	Sand	mud (coarse sand)	82001014			27.9
npz6.2.jpg	0		1047	3425													Sponges	Erect forms		10000912			71.9
npz6.2.jpg	0		986	3001													Sponges	Massive forms		10000903			52.8
npz6.2.jpg	0		612	3573													Sponges	Massive forms		10000903			85.6
npz6.2.jpg	0		981	3727													Invertebrate Complex	Complex 1		20000000			87
npz6.2.jpg	0		666	2275													Unconsolidated	Sand	mud (coarse sand)	82001014			36.2
npz6.2.jpg	0		1017	3226													Sponges	Massive forms		10000903			62.9
npz6.2.jpg	0		680	3812													Sponges	Massive forms		10000903			95.1
npz6.2.jpg	0		851	3625													Invertebrate Complex	Complex 1		20000000			83.8
npz6.2.jpg	0		971	2765													Sponges	Erect forms		10000912			42.4
npz6.2.jpg	0		1836	2113													Sponges	Erect forms		10000912			24.7
npz6.2.jpg	0		2047	2804													Invertebrate Complex	Complex 1		20000000			52.7
npz6.2.jpg	0		1739	2879													Sponges	Hollow forms		10000909			47.8
npz6.2.jpg	0		1785	2057													Sponges	Erect forms		10000912			21.7
npz6.2.jpg	0		1928	2287													Sponges	Small mixed		10000000			32
npz6.2.jpg	0		1648	2527													Sponges	Massive forms		10000903			30.4
npz6.2.jpg	0		1938	2742													Sponges	Erect forms		10000912			47
npz6.2.jpg	0		1780	2918													Sponges	Hollow forms		10000909			50.3
npz6.2.jpg	0		1784	2363													Bryozoa			20000000			28.3
npz6.2.jpg	0		1719	3584													Invertebrate Complex	Complex 1		20000000			80.3
npz6.2.jpg	0		1792	2916													Sponges	Hollow forms		10000909			50.5
npz6.2.jpg	0		1758	3742													Invertebrate Complex	Complex 1		20000000			88.2
npz6.2.jpg	0		1902	2417													Invertebrate Complex	Complex 1		20000000			34.4
npz6.2.jpg	0		1664	2411													Sponges	Massive forms		10000903			26
npz6.2.jpg	0		1741	2148													Sponges	Erect forms		10000912			20.8
npz6.2.jpg	0		2025	2656													Sponges	Small mixed		10000000			46.7
npz6.2.jpg	0		1959	3248													Hydroids			11001000			68.6
npz6.2.jpg	0		1770	2461													Sponges	Massive forms		10000903			31.2
npz6.2.jpg	0		1629	3473													Invertebrate Complex	Complex 1		20000000			74.1
npz6.2.jpg	0		2005	2415													Invertebrate Complex	Complex 1		20000000			38.5
npz6.2.jpg	0		2109	1148													Sponges	Small mixed		10000000			55.2
npz6.2.jpg	0		1627	1408													Invertebrate Complex	Complex 1		20000000			31.2
npz6.2.jpg	0		1917	258													Invertebrate Complex	Complex 1		20000000			88.7
npz6.2.jpg	0		1941	890													Invertebrate Complex	Complex 1		20000000			60.7
npz6.2.jpg	0		1760	1561													Sponges	Massive forms		10000903			28.8
npz6.2.jpg	0		1770	156													Sponges	Erect forms		10000912			91.5
npz6.2.jpg	0		2056	1412													Octocoral/Black	Branching (3D)		11168902			44.4
npz6.2.jpg	0		1961	1469													Sponges	Massive forms		10000903			39.1
npz6.2.jpg	0		1923	823													Sponges	Small mixed		10000000			63.2
npz6.2.jpg	0		1879	1690													Octocoral/Black	Branching (3D)		11168902			29.6
npz6.2.jpg	0		2048	325													Sponges	Massive forms		10000903			87.8
npz6.2.jpg	0		1737	1726													Sponges	Massive forms		10000903			22.8
npz6.2.jpg	0		1671	1636													Invertebrate Complex	Complex 1		20000000			23.1
npz6.2.jpg	0		1935	1017													Sponges	Small mixed		10000000			55.2
npz6.2.jpg	0		2118	467													Sponges	Massive forms		10000903			83
npz6.2.jpg	0		1622	1500													Sponges	Erect forms		10000912			27.1
npz6.2.jpg	0		1729	107													Invertebrate Complex	Complex 1		20000000			93.4
npz6.2.jpg	0		2051	1773													Sponges	Hollow forms		10000909			35.8
npz6.2.jpg	0		1705	1385													Sponges	Hollow forms		10000909			34
npz6.2.jpg	0		1900	157													Invertebrate Complex	Complex 1		20000000			93.1
npz6.20.jpg	0		551	1135													Unknown			00000001			56.5
npz6.20.jpg	0		658	979													Consolidated	Cobbles	Turf mat	82001004			59.6
npz6.20.jpg	0		1009	818													Macroalgae	Erect fine branching	Brown	80300908			60.3
npz6.20.jpg	0		646	1148													Consolidated	Cobbles	Turf mat	82001004			53.2
npz6.20.jpg	0		1076	1048													Consolidated	Cobbles	Turf mat	82001004			48.8
npz6.20.jpg	0		848	1589													Consolidated	Cobbles	Turf mat	82001004			30.8
npz6.20.jpg	0		792	1326													Consolidated	Cobbles	Turf mat	82001004			42.2
npz6.20.jpg	0		926	1170													Consolidated	Cobbles	Turf mat	82001004			45.6
npz6.20.jpg	0		604	777													Consolidated	Cobbles	Turf mat	82001004			69.3
npz6.20.jpg	0		908	1185													Macroalgae	Erect fine branching	Red	90300910			45.2
npz6.20.jpg	0		775	1484													Consolidated	Cobbles	Turf mat	82001004			36.9
npz6.20.jpg	0		903	1309													Consolidated	Cobbles	Turf mat	82001004			40.1
npz6.20.jpg	0		1070	1268													Consolidated	Cobbles	Turf mat	82001004			38.8
npz6.20.jpg	0		614	233													Consolidated	Cobbles	Turf mat	82001004			92.8
npz6.20.jpg	0		953	1840													Consolidated	Cobbles	Turf mat	82001004			19.5
npz6.20.jpg	0		673	578													Consolidated	Cobbles	Turf mat	82001004			76.4
npz6.20.jpg	0		774	1742													Consolidated	Cobbles	Turf mat	82001004			29.2
npz6.20.jpg	0		952	1370													Consolidated	Cobbles	Turf mat	82001004			36.4
npz6.20.jpg	0		911	1905													Consolidated	Cobbles	Turf mat	82001004			20
npz6.20.jpg	0		584	649													Consolidated	Cobbles	Turf mat	82001004			75.2
npz6.20.jpg	0		893	2216													Consolidated	Cobbles	Turf mat	82001004			21.5
npz6.20.jpg	0		563	2474													Consolidated	Cobbles	Turf mat	82001004			41.1
npz6.20.jpg	0		1055	3694													Consolidated	Cobbles	Turf mat	82001004			80
npz6.20.jpg	0		593	3529													Sponges	Massive forms		10000903			79
npz6.20.jpg	0		1001	2778													Consolidated	Cobbles	Turf mat	82001004			38.1
npz6.20.jpg	0		666	2369													Consolidated	Cobbles	Turf mat	82001004			34.4
npz6.20.jpg	0		783	2617													Consolidated	Cobbles	Turf mat	82001004			37.2
npz6.20.jpg	0		936	2919													Consolidated	Cobbles	Turf mat	82001004			45.6
npz6.20.jpg	0		596	3716													Sponges	Massive forms		10000903			87.1
npz6.20.jpg	0		582	3197													Consolidated	Cobbles	Turf mat	82001004			65.3
npz6.20.jpg	0		828	2052													Consolidated	Cobbles	Turf mat	82001004			22.9
npz6.20.jpg	0		536	3652													Sponges	Massive forms		10000903			85.5
npz6.20.jpg	0		569	3600													Sponges	Massive forms		10000903			82.6
npz6.20.jpg	0		595	2982													Consolidated	Cobbles	Turf mat	82001004			56.5
npz6.20.jpg	0		673	2408													Consolidated	Cobbles	Turf mat	82001004			35
npz6.20.jpg	0		960	3411													Consolidated	Cobbles	Turf mat	82001004			67.7
npz6.20.jpg	0		832	3803													Macroalgae	Erect fine branching	Red	90300910			87.4
npz6.20.jpg	0		1055	2611													Consolidated	Cobbles	Turf mat	82001004			29.8
npz6.20.jpg	0		538	3629													Macroalgae	Erect fine branching	Red	90300910			84.5
npz6.20.jpg	0		760	3784													Sponges	Massive forms		10000903			87.5
npz6.20.jpg	0		1959	3759													Consolidated	Cobbles	Turf mat	82001004			88
npz6.20.jpg	0		2134	2067													Sponges	Massive forms		10000903			39.7
npz6.20.jpg	0		1889	2621													Consolidated	Cobbles	Turf mat	82001004			39.4
npz6.20.jpg	0		1639	3648													Consolidated	Cobbles	Turf mat	82001004			78.6
npz6.20.jpg	0		1815	3355													Consolidated	Cobbles	Turf mat	82001004			67.5
npz6.20.jpg	0		1652	2649													Sponges	Massive forms		10000903			33.5
npz6.20.jpg	0		2069	2495													Consolidated	Cobbles	Turf mat	82001004			42.5
npz6.20.jpg	0		1769	3133													Consolidated	Cobbles	Turf mat	82001004			56.8
npz6.20.jpg	0		2095	3626													Consolidated	Cobbles	Turf mat	82001004			84.8
npz6.20.jpg	0		1972	2791													Consolidated	Cobbles	Turf mat	82001004			48
npz6.20.jpg	0		1614	2056													Sponges	Massive forms		10000903			14.8
npz6.20.jpg	0		1877	2839													Consolidated	Cobbles	Turf mat	82001004			47
npz6.20.jpg	0		2111	3567													Consolidated	Cobbles	Turf mat	82001004			82.6
npz6.20.jpg	0		1728	3104													Sponges	Massive forms		10000903			54.8
npz6.20.jpg	0		1790	3626													Consolidated	Cobbles	Turf mat	82001004			79.4
npz6.20.jpg	0		1691	2929													Macroalgae	Erect fine branching	Red	90300910			46.4
npz6.20.jpg	0		1883	3657													Consolidated	Cobbles	Turf mat	82001004			82.2
npz6.20.jpg	0		1716	2696													Sponges	Massive forms		10000903			37
