OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
EG-C01-043	24	0	1341.10553	486.96429	700.70352	486.96429
EG-C01-043	24	1	1593.16583	535.17857	962.41206	535.17857
EG-C01-043	25	0	1213.26633	515.89286	574.07035	512.27679
EG-C01-043	25	1	1440.00000	473.70536	776.68342	477.32143
EG-C01-043	26	0	1511.15578	432.72321	1214.47236	424.28571
EG-C01-043	26	1	1251.85930	418.25893	968.44221	418.25893
EG-C01-043	27	0	1394.17085	999.24107	715.17588	1004.06250
EG-C01-043	27	1	1618.49246	1025.75893	888.84422	1025.75893
EG-C01-043	28	0	1362.81407	957.05357	506.53266	953.43750
EG-C01-043	28	1	1594.37186	990.80357	628.34171	994.41964
EG-C01-043	29	0	1292.86432	397.76786	311.15578	386.91964
EG-C01-043	29	1	1025.12563	409.82143	69.94975	406.20536
EG-C01-043	30	0	940.70352	431.51786	628.34171	427.90179
EG-C01-043	30	1	1582.31156	353.16964	1234.97487	335.08929
EG-C01-043	31	0	838.19095	635.22321	647.63819	627.99107
EG-C01-043	32	0	803.21608	1023.34821	299.09548	998.03571
EG-C01-043	32	1	656.08040	920.89286	75.97990	885.93750
EG-C01-043	33	0	1259.09548	1034.19643	432.96482	1016.11607
EG-C01-043	33	1	982.91457	1011.29464	138.69347	989.59821
EG-C01-043	34	0	1357.98995	260.35714	562.01005	262.76786
EG-C01-043	34	1	991.35678	327.85714	236.38191	331.47321
EG-C01-044	0	0	1130.24134	533.95522	479.49633	531.94030
EG-C01-044	1	0	728.44221	930.53571	406.43216	895.58036
EG-C01-044	2	0	1084.22111	260.35714	270.15075	239.86607
EG-C01-044	2	1	1611.25628	190.44643	681.40704	183.21429
EG-C01-044	3	0	1231.35678	254.33036	890.05025	261.56250
EG-C01-044	3	1	1501.50754	207.32143	1152.96482	209.73214
EG-C01-044	4	0	1429.14573	339.91071	1014.27136	348.34821
EG-C01-044	4	1	1138.49246	284.46429	700.70352	285.66964
EG-C01-044	5	0	1373.66834	550.84821	335.27638	538.79464
EG-C01-044	6	0	685.02513	304.95536	326.83417	292.90179
EG-C01-044	6	1	908.14070	335.08929	574.07035	335.08929
EG-C01-044	7	0	940.70352	150.66964	525.82915	145.84821
EG-C01-044	7	1	1145.72864	206.11607	789.94975	207.32143
EG-C01-044	8	0	756.18090	112.09821	77.18593	94.01786
EG-C01-044	8	1	986.53266	114.50893	459.49749	116.91964
EG-C01-044	9	0	668.14070	292.90179	223.11558	285.66964
EG-C01-044	9	1	868.34171	339.91071	501.70854	333.88393
EG-C01-044	10	0	575.27638	113.30357	57.88945	104.86607
EG-C01-044	10	1	822.51256	151.87500	385.92965	148.25893
EG-C01-044	11	0	962.41206	191.65179	600.60302	198.88393
EG-C01-044	11	1	1187.93970	229.01786	850.25126	231.42857
EG-C01-044	12	0	691.05528	206.11607	322.01005	202.50000
