opcode,period,latitude_dd,longitude_dd,date_time,site,location,status,depth_m,observer,successful_count,successful_length,comment,transect_length
69417,T1,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T2,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T3,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T4,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T5,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T6,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T7,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T8,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T9,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T10,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T11,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69417,T12,-21.9482,114.4179,2013-11-07T12:00:00+08:00,Y Island,Pilbara,Fished,,,No,No,Right Cam zoomed,25
69418,T1,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T2,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T3,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T4,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T5,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T6,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T7,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T8,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T9,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T10,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T11,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69418,T12,-21.6567,114.3736,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,CAL is way out. Maybe in wrong housings?,25
69419,T1,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T2,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T3,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T4,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T5,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T6,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T7,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T8,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T9,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T10,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T11,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69419,T12,-21.6556,114.3722,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,,No,No,RightCam Zoomed,25
69420,T1,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T2,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T3,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T4,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T5,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T6,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T7,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T8,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T9,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T10,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T11,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69420,T12,-21.646,114.3545,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Todd Bond,Yes,Yes,,25
69421,T1,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T2,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T3,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T4,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T5,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T6,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T7,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T8,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T9,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T10,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T11,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69421,T12,-21.6433,114.3569,2013-11-07T12:00:00+08:00,North Muiron Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T1,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T2,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T3,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T4,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T5,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T6,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T7,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T8,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T9,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T10,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T11,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69422,T12,-21.573,114.671,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,Yes,Yes,,25
69423,T1,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T2,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T3,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T4,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T5,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T6,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T7,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T8,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T9,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T10,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T11,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69423,T12,-21.6086,114.72,2013-11-08T12:00:00+08:00,Serrurier Island,Pilbara,Fished,,Matt Birt,No,No,Brooke - can not find EMOB,25
69424,T1,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T2,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T3,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T4,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T5,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T6,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T7,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T8,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T9,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T10,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T11,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69424,T12,-21.7289,114.7686,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,Matt Birt,Yes,Yes,Bad vis,25
69425,T1,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T2,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T3,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T4,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T5,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T6,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T7,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T8,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T9,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T10,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T11,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69425,T12,-21.7322,114.7685,2013-11-08T12:00:00+08:00,Locker Island,Pilbara,Fished,,,No,No,Bad vis,25
69426,T1,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T2,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T3,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T4,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T5,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T6,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T7,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T8,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T9,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T10,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T11,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69426,T12,-21.5896,114.94,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,bad vis,25
69427,T1,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T2,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T3,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T4,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T5,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T6,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T7,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T8,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T9,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T10,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T11,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,Yes,Yes,,25
69427,T12,-21.5851,114.9354,2013-11-08T12:00:00+08:00,Ashburton Island,Pilbara,Fished,8.9,Todd Bond,No,No,Brooke - No 12th period in the EMOBs,25
69428,T1,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T2,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T3,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T4,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T5,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T6,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T7,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T8,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T9,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T10,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T11,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69428,T12,-21.4538,115.0322,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69429,T1,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T2,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T3,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T4,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T5,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T6,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T7,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T8,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T9,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T10,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T11,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69429,T12,-21.4482,114.9729,2013-11-09T12:00:00+08:00,Thevenard Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,right blurry,25
69430,T1,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T2,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T3,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T4,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T5,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T6,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T7,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T8,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T9,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T10,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T11,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69430,T12,-21.3169,115.5482,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T1,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T2,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T3,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T4,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T5,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T6,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T7,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T8,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T9,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T10,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T11,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69431,T12,-21.3134,115.1431,2013-11-09T12:00:00+08:00,Airlie Island,Pilbara,Fished,,Katrina Bornt,Yes,Yes,,25
69432,T1,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T2,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T3,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T4,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T5,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T6,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T7,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T8,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T9,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T10,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
69432,T11,-21.4553,115.0305,2013-11-09T12:00:00+08:00,Thevenard Isand,Pilbara,Fished,,,No,No,Brooke - can't find EMOBs,25
