OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
20_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_20_1_1280_1281.EMObs
20_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_20_2_1258_1259.EMObs
20_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_20_3_1260_1261.EMObs
20_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_20_4_1278_1279.EMObs
20_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_20_5_1276_1277.EMObs
20_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_20_6_1262_1263.EMObs
21_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_21_1_1278_1279.EMObs
21_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_21_2_1262_1263.EMObs
21_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_21_3_1276_1277.EMObs
21_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_21_4_1258_1259.EMObs
21_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_21_5_1260_1261.EMObs
21_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_21_6_1280_1281.EMObs
22_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_22_1_1276_1277.EMObs
22_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_22_2_1280_1281.EMObs
22_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_22_3_1258_1259.EMObs
22_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_22_4_1278_1279.EMObs
22_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_22_5_1260_1261.EMObs
22_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_22_6_1262_1263.EMObs
23_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_23_1_1276_1277.EMObs
23_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_23_2_1280_1281.EMObs
23_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_23_3_1278_1279.EMObs
23_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_23_4_1262_1263.EMObs
23_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_23_5_1258_1259.EMObs
23_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_23_6_1260_1261.EMObs
24_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_24_1_1276_1277.EMObs
24_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_24_2_1260_1261.EMObs
24_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_24_3_1262_1263.EMObs
24_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_24_4_1278_1279.EMObs
24_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_24_5_1280_1281.EMObs
24_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_24_6_1258_1259.EMObs
25_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_25_1_1276_1277.EMObs
25_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_25_2_1258_1259.EMObs
25_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_25_3_1260_1261.EMObs
25_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_25_4_1278_1279.EMObs
25_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_25_5_1262_1263.EMObs
