OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	49	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1576.47059	388.23529	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	50	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1802.35294	423.52941	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	51	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1889.41176	531.76471	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	52	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1722.35294	517.64706	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	53	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1632.94118	524.70588	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	54	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2110.58824	496.47059	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	55	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2040.00000	491.76471	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	56	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	1936.47059	378.82353	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	57	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2075.29412	658.82353	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	58	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2164.70588	687.05882	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	59	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2256.47059	623.52941	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	60	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2330.92157	682.21569	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	61	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2325.03922	711.62745	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	62	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2479.94118	613.58824	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	63	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2429.35294	567.31373	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	64	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2283.82353	378.07843	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	65	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2429.70588	463.56863	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	66	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2562.03922	414.05882	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	67	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2649.49020	501.50980	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	68	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2576.15686	603.07843	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	69	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2620.86275	616.80392	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	70	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2674.21569	662.60784	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	71	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2670.68627	694.37255	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	72	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2758.52941	674.76471	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	73	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2809.11765	658.29412	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	74	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2898.92157	701.03922	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	75	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2979.31373	724.56863	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	76	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2933.03922	644.17647	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	77	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2783.62745	613.19608	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
20220519-1-NAKED	78	20220519_BOTTOM_1_0005_0001.mp4	33217	89.23609	224	0.40819	2828.49020	556.05882	0.00000	0.00000	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing			
