CAAB	ScientificName	Authority	CommonName
37272901	Agrostichthys spp.	-	
37272902	Regalecus spp.	-	
37273900	Stylephorus spp.	-	
37277901	Aulostomus spp.	-	
37278900	Fistularia spp.	-	FLUTEMOUTHS
37279901	Centriscops spp.	-	
37279902	Macroramphosus spp.	-	
37279903	Notopogon spp.	-	
37280901	Aeoliscus spp.	-	
37280902	Centriscus spp.	-	
37281901	Solenostomus spp.	-	
37282901	Acentronura spp.	-	
37282902	Bhanotia spp.	-	
37282903	Bulbonaricus spp.	-	
37282904	Campichthys spp.	-	
37282905	Choeroichthys spp.	-	
37282906	Corythoichthys spp.	-	
37282907	Cosmocampus spp.	-	
37282908	Doryrhamphus spp.	-	
37282909	Dunckerocampus spp.	-	
37282910	Festucalex spp.	-	
37282911	Filicampus spp.	-	
37282912	Halicampus spp.	-	
37282913	Haliichthys spp.	-	
37282914	Heraldia spp.	-	
37282915	Hippichthys spp.	-	
37282900	Hippocampus spp.	-	seahorses
37282916	Histiogamphelus spp.	-	
37282917	Hypselognathus spp.	-	
37282918	Idiotropiscis spp.	-	
37282919	Kaupus spp.	-	
37282920	Kimblaeus spp.	-	
37282921	Leptoichthys spp.	-	
37282922	Lissocampus spp.	-	
37282923	Maroubra spp.	-	
37282924	Micrognathus spp.	-	
37282925	Microphis spp.	-	
37282926	Mitotichthys spp.	-	
37282927	Nannocampus spp.	-	
37282928	Notiocampus spp.	-	
37282929	Penetopteryx spp.	-	
37282930	Phoxocampus spp.	-	
37282931	Phycodurus spp.	-	
37282932	Phyllopteryx spp.	-	
37282933	Pugnaso spp.	-	
37282934	Siokunichthys spp.	-	
37282935	Solegnathus spp.	-	
37282936	Stigmatopora spp.	-	
37282937	Stipecampus spp.	-	
37282938	Syngnathoides spp.	-	
37282939	Trachyrhamphus spp.	-	
37282940	Urocampus spp.	-	
37282941	Vanacampus spp.	-	
37283750	Channa spp.	-	SNAKEHEADS
37285901	Monopterus spp.	-	
37285902	Ophisternon spp.	-	
37287905	Ablabys spp.	-	
37287906	Apistops spp.	-	
37287907	Apistus spp.	-	
37287908	Bembradium spp.	-	
37287909	Brachypterois spp.	-	
37287903	Centropogon spp.	-	FORTESCUES
37287910	Cheroscorpaena spp.	-	
37287911	Cottapistus spp.	-	
37287957	Dampierosa spp.	-	[a stinger]
37287912	Dendrochirus spp.	-	
37287913	Ebosia spp.	-	
37287914	Ectreposebastes spp.	-	
37287915	Erosa spp.	-	
37287916	Glyptauchen spp.	-	
37287917	Gymnapistes spp.	-	
37287918	Helicolenus spp.	-	
37287919	Hipposcorpaena spp.	-	
37287920	Inimicus spp.	-	
37287921	Liocranium spp.	-	
37287922	Lioscorpius spp.	-	
37287958	Lythrichthys spp.	-	[a deepwater scorpionfish]
37287923	Maxillicosta spp.	-	
37287924	Minous spp.	-	
37287925	Neocentropogon spp.	-	
37287926	Neomerinthe spp.	-	
37287927	Neosebastes spp.	-	
37287928	Notesthes spp.	-	
37287929	Ocosia spp.	-	
37287930	Paracentropogon spp.	-	
37287931	Parapterois spp.	-	
37287932	Parascorpaena spp.	-	
37287933	Phenacoscorpius spp.	-	
37287934	Plectrogenium spp.	-	[a stinger flathead]
37287956	Pontinus spp.	-	[a scorpionfish]
37287935	Pteroidichthys spp.	-	
37287936	Pterois spp.	-	
37287937	Rhinopias spp.	-	
37287938	Richardsonichthys spp.	-	
37287904	Scorpaena spp.	-	scorpionfishes
37287939	Scorpaenodes spp.	-	
37287940	Scorpaenopsis spp.	-	
37287941	Sebastapistes spp.	-	
37287955	Sebastes spp.	-	[a scorpionfish]
37287942	Sebastiscus spp.	-	
37287943	Setarches spp.	-	
37287954	Snyderina spp.	-	[a scorpionfish]
37287944	Synanceia spp.	-	
37287945	Taenianotus spp.	-	
37287902	Trachyscorpia spp.	-	DEEPSEA OCEAN PERCH
37288904	Bovitrigla spp.	-	
37288905	Chelidonichthys spp.	-	
37288906	Gargariscus spp.	-	
37288907	Heminodus spp.	-	
37288901	Lepidotrigla spp.	-	BUTTERFLY GURNARDS
37288908	Paraheminodus spp.	-	
37288909	Parapterygotrigla spp.	-	
37288910	Peristedion spp.	-	
37288911	Pterygotrigla spp.	-	
37288912	Satyrichthys spp.	-	
37289901	Caracanthus spp.	-	
37290901	Acanthosphex spp.	-	
37290902	Adventor spp.	-	
37290903	Aploactis spp.	-	
37290904	Aploactisoma spp.	-	
37290905	Bathyaploactis spp.	-	
37290906	Cocotropus spp.	-	
37290907	Erisphex spp.	-	
37290908	Kanekonia spp.	-	
37290909	Matsubarichthys spp.	-	
37290910	Neoaploactis spp.	-	
37290911	Paraploactis spp.	-	
37290912	Peristrominous spp.	-	
37290913	Pseudopataecus spp.	-	
37290914	Xenaploactis spp.	-	
37292901	Aetapcus spp.	-	
37292902	Gnathanacanthus spp.	-	
37292903	Neopataecus spp.	-	
37292904	Pataecus spp.	-	
37296904	Ambiserrula spp.	-	
37296905	Bembras spp.	-	[a deepwater flathead]
37296906	Cociella spp.	-	
37296907	Cymbacephalus spp.	-	
37296908	Elates spp.	-	
37296909	Inegocia spp.	-	
37296916	Insidiator spp.	-	[a flathead]
37296910	Kumococius spp.	-	
37296911	Leviprora spp.	-	
37296912	Onigocia spp.	-	
37296913	Platycephalus spp.	-	
37296914	Ratabulus spp.	-	
37296915	Rogadius spp.	-	
37296917	Sunagocia spp.	-	
37296918	Thysanophrys spp.	-	
37297901	Hoplichthys spp.	-	
37298901	Congiopodus spp.	-	
37298902	Perryena spp.	-	
37298903	Zanclorhynchus spp.	-	[a horsefish]
37299900	Ereunias spp.	-	[a deepwater sculpin]
37300901	Antipodocottus spp.	-	
37305903	Ambophthalmos spp.	-	
37305901	Ebinania spp.	-	
37305902	Psychrolutes spp.	-	
37307901	Careproctus spp.	-	
37307902	Edentoliparis spp.	-	
37307903	Paraliparis spp.	-	
37307904	Psednos spp.	-	
37308902	Dactyloptena spp.	-	
37309901	Eurypegasus spp.	-	
37309902	Pegasus spp.	-	
37310901	Ambassis spp.	-	
37310902	Denariusa spp.	-	
37310903	Hypopterus spp.	-	
37310904	Lates spp.	-	
37310905	Parambassis spp.	-	
37310906	Psammoperca spp.	-	
37311912	Acanthistius spp.	-	WIRRAH
37311913	Acropoma spp.	-	
37311914	Aethaloperca spp.	-	
37311915	Anthias spp.	-	
37311916	Anyperodon spp.	-	
37311918	Bostockia spp.	-	
37311919	Caesioperca spp.	-	
37311920	Caesioscorpis spp.	-	[a blowhole perch]
37311921	Callanthias spp.	-	
37311922	Caprodon spp.	-	
37311923	Centrogenys spp.	-	
37311904	Cephalopholis spp.	-	CORAL CODS
37311924	Chelidoperca spp.	-	
37311925	Chromileptes spp.	-	
37311926	Doederleinia spp.	-	
37311927	Epinephelides spp.	-	
37311911	Epinephelus spp.	-	GROUPERS
37311963	Gadopsis spp.	-	[a freshwater blackfish]
37311928	Gracila spp.	-	
37311966	Grammatonotus spp.	-	[a groppo]
37311929	Guyu spp.	-	
37311930	Hypoplectrodes spp.	-	
37311969	Hyporthodus spp.	-	[a rockcod]
37311750	Lateolabrax spp.	-	ASIAN SEABASS
37311931	Lepidoperca spp.	-	
37311932	Liopropoma spp.	-	
37311933	Luzonichthys spp.	-	
37311903	Maccullochella spp.	-	MURRAY CODS
37311934	Macquaria spp.	-	
37311935	Malakichthys spp.	-	
37311971	Mirolabrichthys spp.	-	
37311964	Nannatherina spp.	-	[a pygmy perch]
37311965	Nannoperca spp.	-	[a pygmy perch]
37311936	Odontanthias spp.	-	
37311937	Ostracoberyx spp.	-	
37311938	Othos spp.	-	
37311962	Parascombrops spp.	-	[a temperate bass]
37311939	Plectranthias spp.	-	
37311940	Plectropomus spp.	-	
37311961	Pogonoperca spp.	-	[a temperate bass]
37311941	Polyprion spp.	-	
37311942	Pseudanthias spp.	-	
37311972	Pyronotanthias spp.	-	[a basslet]
37311943	Rabaulichthys spp.	-	
37311944	Rainfordia spp.	-	
37311945	Sacura spp.	-	
37311946	Saloptia spp.	-	
37311947	Selenanthias spp.	-	
37311948	Serranocirrhitus spp.	-	
37311949	Synagrops spp.	-	[an ocean bass]
37311967	Tosana spp.	-	[an anthias]
37311968	Tosanoides spp.	-	[a temperate bass]
37311950	Trachypoma spp.	-	
37311951	Triso spp.	-	
37311952	Variola spp.	-	
37311917	Verilus spp.	-	[an ocean bass]
37311901	Aethaloperca & Anyperodon spp.	-	ROCKCODS
37311909	Epinephelus & Cephalopholis spp.	-	cod
37311905	Plectropomus spp. & Variola spp.	-	CORAL TROUTS
37312901	Aulacocephalus spp.	-	
37312902	Belonoperca spp.	-	
37312903	Diploprion spp.	-	
37312904	Grammistes spp.	-	
37312905	Grammistops spp.	-	
37313901	Amsichthys spp.	-	
37313902	Assiculoides spp.	-	
37313903	Assiculus spp.	-	
37313904	Cypho spp.	-	
37313905	Labracinus spp.	-	
37313906	Lubbockichthys spp.	-	
37313907	Manonichthys spp.	-	
37313908	Ogilbyina spp.	-	
37313909	Oxycercichthys spp.	-	
37313910	Pictichromis spp.	-	
37313911	Pseudochromis spp.	-	
37313912	Pseudoplesiops spp.	-	
37314901	Aporops spp.	-	
