CAAB	ScientificName	Authority	CommonName
27560901	Amphibalanus spp.	-	[a barnacle]
27560902	Austromegabalanus spp.	-	[a barnacle]
27560903	Balanus spp.	-	[a barnacle]
27560905	Fistulobalanus spp.	-	[a barnacle]
27560904	Megabalanus spp.	-	[a barnacle]
27560906	Notomegabalanus spp.	-	[a barnacle]
27561901	Chionelasmus spp.	-	[a barnacle]
27565903	Boschmaia spp.	-	[a parasitic barnacle]
27565901	Briarosaccus spp.	-	[a parasitic barnacle]
27565904	Galatheascus spp.	-	[a parastitic barnacle]
27565905	Parthenopea spp.	-	[a parastitic barnacle]
27565902	Tortugaster spp.	-	[a parasitic barnacle]
27566901	Heterosaccus spp.	-	
27566902	Loxothylacus spp.	-	
27566903	Sacculina spp.	-	
27567901	Triangulus spp.	-	[a parastitic barnacle]
27574903	Diplothylacus spp.	-	[a parasitic barnacle]
27574902	Thompsonia spp.	-	[a parastitic barnacle]
27574901	Thylacoplethus spp.	-	[a parastitic barnacle]
27657901	Kumonga spp.	-	[a remipede crustacean]
