OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
npz6.17	12	1	1071.68468	588.20339	878.83026	567.45763
npz6.17	13	0	1128.83810	380.31603	1099.58095	358.37472
npz6.17	13	1	1267.80952	385.19187	1225.14286	352.27991
npz6.17	14	0	9.75238	376.65914	179.20000	430.29345
npz6.17	14	1	113.37143	376.65914	253.56190	416.88488
npz6.17	15	0	176.76190	426.63657	291.35238	459.54853
npz6.17	15	1	259.65714	363.25056	357.18095	407.13318
npz6.17	16	0	960.61030	590.64407	778.74126	567.45763
npz6.17	17	0	1218.70476	694.77201	1151.22857	671.88713
npz6.17	17	1	1298.55238	685.32506	1239.91429	660.91648
npz6.17	18	0	1377.11429	545.68623	1306.91429	514.26637
npz6.17	18	1	1440.80952	507.28894	1372.43810	471.29797
npz6.17	19	0	1854.17143	699.68397	1711.54286	677.74266
npz6.17	20	0	1185.74286	659.66591	1167.84762	641.17381
npz6.17	20	1	1139.41905	656.31377	1122.74286	636.29797
npz6.17	21	0	1038.99048	673.31603	1010.55238	659.24831
npz6.17	21	1	1096.59048	667.83070	1071.20000	649.49661
npz6.17	22	0	1070.38095	729.08352	1072.72381	707.09255
npz6.17	22	1	1122.19048	724.81716	1126.66667	707.09255
npz6.18	0	0	1169.90548	383.38186	854.13989	380.96305
npz6.18	1	0	652.91167	758.28700	467.07571	778.47085
npz6.18	1	1	695.00631	753.14126	507.95899	773.32511
npz6.18	2	0	1367.18812	753.85149	1237.08911	751.91089
npz6.18	2	1	1865.94059	675.36634	1794.95050	639.24752
npz6.18	3	0	1442.07921	732.30693	1365.52475	724.76238
npz6.18	3	1	1888.51485	710.23762	1867.42574	682.85149
npz6.18	4	0	1215.76238	742.43564	1063.33663	744.82178
npz6.18	4	1	1648.28713	726.18812	1534.97030	700.33663
npz6.18	5	0	845.39604	647.92079	720.97030	658.94059
npz6.18	5	1	1245.52475	622.62376	1163.15842	630.71287
npz6.18	6	0	1163.87129	424.31683	1103.91089	420.08911
npz6.18	6	1	1596.00990	428.75248	1554.44554	395.87129
