OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
18.04	12	1	1235.08049	399.13043	1361.18480	405.30892
18.04	13	0	1703.09659	632.87185	1765.84095	663.97941
18.04	13	1	1740.34063	633.02746	1816.52994	664.91304
18.04	14	0	461.19317	321.20366	766.67547	337.06865
18.04	14	1	363.98777	310.15561	676.88796	325.39817
18.04	15	0	929.71024	296.56751	1261.04314	303.98169
18.04	15	1	845.64070	289.15332	1174.50097	300.27460
18.04	16	0	1793.89569	56.84211	1900.21893	4.94279
18.04	17	0	1358.71217	646.27002	1032.32453	652.44851
18.04	17	1	1884.14681	332.40275	1602.26658	327.45995
18.04	18	0	1340.16742	584.48513	1214.06310	601.78490
18.04	18	1	1664.08242	652.44851	1533.03284	678.39817
18.04	19	0	1861.89311	236.01831	1901.45525	205.12586
18.04	20	0	1610.92080	252.08238	1701.17193	245.90389
18.04	20	1	1366.13007	322.51716	1421.76433	322.51716
18.04	21	0	1544.15969	648.74142	1400.74694	663.56979
18.04	21	1	1887.85576	598.07780	1816.14939	622.79176
18.04	22	0	364.71346	328.69565	647.83001	339.81693
18.04	22	1	616.92209	318.81007	886.43915	329.93135
18.04	23	0	731.89955	92.67735	1080.54089	97.62014
18.04	23	1	1316.67740	98.85584	1728.37090	85.26316
18.04	24	0	1587.43078	564.71396	1315.44108	575.83524
18.04	24	1	1257.33419	476.97941	1105.26722	476.97941
18.04	25	0	1039.74243	197.71167	1209.11784	201.41876
18.04	25	1	1232.60786	111.21281	1406.92853	107.50572
9.06	0	0	1240.88725	475.28697	1278.06470	476.81928
9.06	0	1	1203.47505	473.94633	1248.63771	470.56298
9.06	1	0	992.01109	453.84009	1083.82810	468.67032
9.06	1	1	1019.81146	454.28697	1106.89649	469.11720
9.06	2	0	653.48614	257.50055	1024.01664	265.71303
9.06	2	1	769.86322	260.62870	1139.50647	265.41512
9.06	3	0	584.39926	369.06900	390.38817	343.04491
9.06	3	1	1097.81885	281.53341	830.46211	262.60679
9.06	4	0	1182.99445	634.04162	642.36599	578.44469
9.06	4	1	416.41405	573.71303	0.00000	516.93319
9.06	5	0	713.34566	660.06572	317.04251	612.74918
9.06	5	1	1213.75231	273.25301	784.32532	242.49726
9.06	6	0	981.88540	599.73713	495.67468	507.46988
9.06	6	1	1605.32348	301.64294	1103.73383	285.08215
